var_id,code,description,name
EA094,11,Patrilineal succession where a son is preferred to a younger brother,"Patrilineal, son"
EA094,12,Patrilineal succession where a younger brother is preferred to a son,"Patrilineal, younger brother"
EA094,13,"Patrilineal succession other than younger brother or son, or where preference is unspecified","Patrilineal, other/unspecified"
EA094,24,Matrilineal succession where a sister's son is preferred to a younger brother,"Matrilineal, sister's son"
EA094,25,Matrilineal succession where a younger brother is preferred to a sister's son,"Matrilineal, yonger brother"
EA094,26,"Matrilineal succession other than sister's son or younger brother, or where preference is unspecified","Matrilineal, other/unspecified"
EA094,39,Nonhereditary succession through appointment of headmen by some higher political authority,"Nonhered, appointed by auth."
EA094,49,Nonhereditary succession through election or some other method of formal consensus,"Nonhered, election"
EA094,59,Nonhereditary succession through informal consensus or personal influence,"Nonhered, informal"
EA094,69,"Councils, i.e., absence of true headmen, political authroity at the local level being exercised exclusively by a council or other collective body","Nonhered, council"
EA094,99,"Absence of any indigenous political authority, as in societies lacking political integration even at the local level and in some dependent societies",Absence of political auth.
EA090,NA,Insufficient information or not coded ,Missing data
EA090,1,"Absence of any politicdal organization even at local level, e.g., where family heads acknowledge no higher political authority","Absence, even locally"
EA090,2,"Autonomous local communities, i.e., politically independent groups which do not exceed 1500 in average population",Autonomous communities
EA090,3,"Peace groups transcending the local community where the basis of unity is other than political, e.g., derived from reciprocal trade relations, defensive military agreements, or a common cult or age-grade organization",Peace groups among communities
EA090,4,"Minimal states, i.e., political integration even at the local level, e.g., where family heads acknowledge no higher political authority (1500 ﾖ 10,000) ",Minimal states
EA090,5,"Little states, i.e., political integration in independent units averaging between 10,000 and 100,000 in population",Little states
EA090,6,"States, i.e., political integration in large independent units averaging at least 100,000 in population",States
EA090,8,"Dependent societies lacking any political organization of their own, e.g., those forming an integral part of some larger political system and those governed exclusively and directly by agents of another and politically dominant society. Colonial governments operating through indirect rule are ignored.",Dependent societies
EA112,NA,Missing data ,Missing data
EA112,1,"Trance behavior is known to occur, but there is no belief in possession. ","Trance, no possession"
EA112,2,A belief in possession exists. ,Possession
EA112,3,Trance behavior is known to occur and is explained as due to possession. There is no possession belief referring to other experiences and there are no trance states with other explanations. ,T due to P only; P causes T only
EA112,4,"Two types of trance states are known to occur. One which is explained as due to possession and one which is given another type of explanation. In addition to explaining trance, possession belief also refers to one or more other phenomena. ","Two T states, one due to P; P expl. T and others"
EA112,5,"There is both a trance state and a belief in possession, but this belief refers to phenomena other than trance, which is explained through other categories.  ","T and P,  but T not due to P"
EA112,6,"Trance explained as due to possession is known to occur, and there are no other trance states, but cases of possession outside of trance are also believed to occur. ",T due to P only; P explains T and others
EA112,7,"Trance states of two kinds are known to occur, some of which are explained by possession. No other phenomena are explained by possession. ","Two T states, one due to P; P explains T only"
EA112,8,"No trance states of any kind are known to occur, and there is no belief in possession. ",No trance or possession
EA113,NA,Missing data ,Missing data
EA113,1,"Rigid, characterized as: non-egalitarian, ascriptive status distinctions, autocratic, hierarchical political system, fixed residence and group membership, central authority, fixed religious rites. ",Rigid
EA113,2,"Flexible, characterized as: egalitarian, achieved status distinctions, autocratic, democratic, federated or stateless political system, ease in residence and group changes, individualized or flexible religious rites. ",Flexible
