id,key,citation
hooper1853,"Hooper, 1853","Hooper, W. H. 1853. Ten Months among the Tents of the Tuski: With Incidents of an Arctic Boat Expedition in Search of Sir John Franklin, as Far as the Mackenzie River, and Cape Bathurst. John Murray, London."
howell1979,"Howell, 1979","Howell, N. 1979. Demography of the Dobe !Kung. Academic Press, New York."
howells1937,"Howells, 1937","Howells, W. W. 1937. Anthropometry of the Natives ofA rnhem Land and the Australian Race 14roblem. Papers of the Peabody Museum of AmericAn Archaeology and Ethnology, Vol. 16, No. 1. Peabody Museum, Cambridge, Mass."
howitt1891,"Howitt, 1891","Howitt, A. W. 1891. The Dieri and Other Kindred Tribes of Central Australia. Journal of the Royal Anthropological Institute of Great Britain and Ireland 20:30-104."
howitt1904,"Howitt, 1904","Howitt, A. W. 1904. The Native Tribes of Sout-East Australia. MacMillan, London. "
hrdlicka1909,"Hrdlička, 1909","Hrdlička, A. 1909. On the Stature of the Indians of the Southwest and of Northern Mexico. In Putnam Anniversary Volume: Anthropological Essays Presented to Fredric Ward Putnam in Honor of His Seventieth Birthday, April 16, 1909, edited by S. Williams, pp. 405-426. AMS Press, New York."
hrdlicka1930,"Hrdlička, 1930","Hrdlička, A. 1930. Older Anthropometric Data on the Western Eskimo: Stature and Other Measurements. In 46th Annual Report of the Bureau of American Ethnology, 1928-1929, pp. 228-253. Smithsonian Institution, Washington, D.C."
hudson1990,"Hudson, 1990","Hudson, J. L. 1990. Advancing Methods in Zooarchaeology: An Ethnoarchaeological Study among the Aka. Ph.D. dissertation, Department of Anthropology, University of California, Santa Barbara. University Microfilms, Ann Arbor, Mich."
hughes1960,"Hughes, 1960","Hughes, C. C. 1960. The Eskimo Village in the Modern World. Cornell University Press, Ithaca, New York."
huntingford1929,"Huntingford, 1929","Huntingford, G. W. B. 1929. Modern Hunters: Some Accounts of the KameliloKapchepkendi Dorobo (Okiek) of Kenya Colony. Journal of the Royal Anthropological Institute of Great Britain and Ireland 59:333-378."
huntingford1942,"Huntingford, 1942","Huntingford, G. W. B. 1942. The Social Organization of the Dorobo. African Studies (1):183-200."
huntingford1951,"Huntingford, 1951","Huntingford, G. W. B. 1951. The Social Institutions of the Dorobo. Anthropos 46:1-48."
huntingford1954,"Huntingford, 1954","Huntingford, G. W. B. 1954. The Political Organization of the Dorobo. Anthropos 46:123-148."
huntingford1955a,"Huntingford, 1955a","Huntingford, G. W. B. 1955. The Economic Life of the Dorobo. Anthropos 50: 602-634."
hurtadoandhill1986,"Hurtado and Hill, 1986","Hurtado, A. M., and K. R. Hill 1986. The Cuiva: Hunter-Gatherers of Western Venezuela. Anthroquest 36:1, 14-22."
hurtadoandhill1990,"Hurtado and Hill, 1990","Hurtado, A. M., and K. R. Hill 1990. Seasonality in a Foraging Society: Variation in Diet, Work Effort, Fertility and Sexual Division of Labor among the Hiwi of Venezuela. Journal of Anthropological Research 46:293-346."
ichikawa1978,"Ichikawa, 1978","Ichikawa, M. 1978. The Residential Groups of the Mbuti Pygmies, Vol. 1: Africa. Senri Ethnological Studies No. 1. National Museum of Ethnology, Osaka."
informantfrommoloporivernd,"Informant from Molopo River, n.d.",Informant from Molopo River pers. comm. n.d.
irimoto1981,"Irimoto, 1981","Irimoto, T. 1981. Chipewyan Ecology: Group Structure and Caribou Hunting System. Senri Ethnological Studies No. 8. National Museum of Ethnology, Osaka."
ives1985,"Ives, 1985","Ives, J.W. 1985. Northern Athapaskan Social and Economic Variability. Ph.D. dissertation, University of Michigan, Ann Arbor. University Microfilms, Ann Arbor, Mich."
jamison1978,"Jamison, 1978","Jamison, P. L. 1978. Anthropometric Variation. In Eskimos of Northwestern Alaska: A Biological Perspective, edited by P. L. Jamison, S. L. Zegura, and F. A. Milan, pp. 40-78. Dowden, Hutchison and Ross, Stroudsburg, Penn."
janes1983,"Janes, 1983","Janes, R.R. 1983. Archaeological Ethnography among Mackenzie Basin Deng, Canada. Arctic Institute of North America Technical Paper No. 28. University of Calgary, Calgary."
janetski1983,"Janetski, 1983","Janetski, J. C. 1983. The Western Ute of Utah Valley: An Ethnohistoric Model of Lakeside Adaptation. Ph.D. dissertation, Department of Anthropology, University of Utah, Salt Lake City. University Microfilms, Ann Arbor, Mich."
jenness1922,"Jenness, 1922","Jenness, D. 1922. The Life of the Copper Eskimo. Report of the Canadian Arctic Expedition 1913-1918. Voliza, Ottawa."
jenness1932,"Jenness, 1932","Jenness, D. 1932. The Indians of Canada. National Museums of Canada Bulletin No. 65. Canada Department of Mines and Resources,  ttawa."
jenness1935,"Jenness, 1935","Jenness, D. 1935. The Ojibwa.Indians of Parry Island: Their Social and Religious Life. National Museums of Canada Bulletin No. 78. Canada Department of Mines and Resources, Ottawa."
jenness1937,"Jenness, 1937","Jenness, D. 1937. The Sekani Indians of British Columbia. National Museurnsagf Canada Bulletin No. 84. Canada Department oftilines and Resources, Ottawa."
jenness1938,"Jenness, 1938","Jenness, D. 1938. The Sarcee Indians of Alberta. Canada Department of Mines and Natural Resources Bulletin No. 90. National Museum of Canada, Ottawa."
jenness1943,"Jenness, 1943","Jenness, D. 1943. The Carrier Indians of the Bulkley River: Their Social and Religious Life. In Smithsonian Institution Anthropological Papers, No. 19-26, pp. 469-586. Bureau of American Ethnology Bulletin No. 133. U.S. Government Printing Office, Washington, D.C."
jochelson1924,"Jochelson, 1924","Jochelson, W. 1924. The Yukaghir and Yukaghirized Tungus. Memoirs of the American Museum of Natural History, Vol. 13, Pt. 2. G. E. Stechert, New York."
jochelson1926,"Jochelson, 1926","Jochelson, W. 1926. The Yukaghir and Yukaghirized Tungus. Memoirs of the American Museum of Natural History, Vol. 13, Pt. 1. G. E. Stechert, New York."
johnson1978,"Johnson, 1978","Johnson, P. J. 1978. Patwin. In California, edited by R. Heizer, pp. 350-360. Handbook of North American Indians, Vol. 8. Smithsonian Institution, -Washington, D.C."
jones1971,"Jones, 1971","Jones, R. 1971. The Demography of Hunters and Farmers in Tasmania. In Aboriginal Man and Environment in Australia, edited by D. J. Mulvaney and J. Golson, pp. 271-287. Australian National University Press, Canberra."
jones1972,"Jones, 1972","Jones, R. 1972. A Hunting Landscape. Prepared for the Australian Association of Social Anthropologists Annual Conference, Symposium on Space and Territory, Monash University. Manuscript on file, Department of Anthropology, Southern Methodist University, Dallas, Texas."
jones1983,"Jones, 1983","Jones, K. T. 1983. Forager Archaeology: The Ache of Eastern Paraguay. In Carnivores, Human Scavengers, and Predators: A Question of Bone Technology, edited by G. M. LeMoine and A. S. MacEachern, pp. 171-191. University of Calgary, Calgary."
kaberry1935,"Kaberry, 1935","Kaberry, P. M. 1935. The Forest River and Lyne River Tribes of NorthWest Australia: A Report on Field Work. Oceania 5:408-435."
kaberry1939,"Kaberry, 1939","Kaberry, P. M. 1939. Aboriginal Woman: Sacred and Profane. George Routledge and Sons, London."
kane1859,"Kane, 1859","Kane, P. 1859. Wanderings of an Artist among the Indians of North America. Longman, Brown, Green, Longmans and Roberts, London."
kaufmann1910,"Kaufmann, 1910","Kaufmann, H. 1910. The Auen, a Contribution to the Study of the Bushmen. Mitteilungen aus den Deutschen Schutzgebieten 23:135-160."
kedit1982,"Kedit, 1982","Kedit, P.M. 1982. An Ecological Survey of the Penan. Sarawak Museum Journal 30(51):226-279."
kehoe1993,"Kehoe, 1993","Kehoe, A. B. 1993. How the Ancient Peians Lived. Research in Economic Anthropology 14:87-105."
keith1960,"Keith, 1960","Keith, G. 1960. Letters to Mr. Roderic McKenzie, 1807-1817. In Les Bourgeois de la Compagnie du Nord Ouest, Vol. 2, edited by L. R. Mashn, pp. 65-132. Antiquarian Press, New York."
kellyandfowler1986,"Kelly and Fowler, 1986","Kelly, I.T., and C. S. Fowler 1986. Southern Paiute. In Great Basin, edited by W. L. d'Azevedo, pp. 368-397. Handbook of North American Indians, Vol. 11. Smithsonian Institution Press, Washington, D.C."
kellyandpoyer1993,"Kelly and Poyer, 1993","Kelly, R.L., and L. A. Poyer 1993. Ethnoarchaeology among the Mikea of Southwestern Madagascar: Report of Activities, July-August, 1993. Manuscript on file, Department of Anthropology, Southern Methodist University, Dallas, Texas."
kelly1932,"Kelly, 1932","Kelly, I.T. 1932. Ethnography of the Surprise Valley Paiute. University of California Publications in American Archaeology and Ethnology, Vol. 31, Pt. 3. University of California Press, Berkeley."
kelly1964,"Kelly, 1964","Kelly, I.T. 1964. Southern Paiute Ethnography. Glen Canyon Series No. 21. University of Utah Anthropological Papers No. 69. University of Utah Press, Salt Lake City."
kelly1995,"Kelly, 1995","Kelly, R.L. 1995. The Foraging Spectrum: Diversity in Hunter-Gatherer Lifeways. Smithsonian Institution Press, Washington, D.C."
kennedyandbouchard1990,"Kennedy and Bouchard, 1990","Kennedy, D. I. D., and R. T. Bouchard 1990. Northcoast Salish. In Northwest Coast, edited by W. Suttles, pp. 441-452. Handbook of North American Indians, Vol. 7. Smithsonian Institution Press, Washington, D.C."
kentandvierich1989,"Kent and Vierich, 1989","Kent, S.(editor) 1989, . -Farmers as Hunters: The Implications of Sedentism. Cambridge University Press, Cambridge."
kinietz1947,"Kinietz, 1947","Kinietz, W. V. 1947. Chippewa Village: The Story of Kitikitegon. Cranbrook Institute of Science Bulletin No. 25. Cranbrook Institute of Science, Bloomfield Hills, Mich."
kirchhoff1945,"Kirchhoff, 1945","Kirchhoff, P. 1945. Food Gathering Tribes of the Vectezuelan Llanos. In Handbook of South American Indians, Vol. 4: The Circum-Caribbean Tribes, edited by J. H. Steward, pp. 445-468. Bureau of American Ethnology Bulletin No. 143. Smithsonian Institution, Washington, D.C."
kloos1977,"Kloos, 1977","Kloos, P. 1977. The Akuriyo Way of Death. In Carib-Speaking Indians: Culture, Society, and Language, edited by E. B. Basso, pp. 114-122. University of Arizona Press, Tucson."
kloos1982,"Kloos, 1982",Kloos pers. comm. 1982
knack1975,"Knack, 1975","Knack, M. C. 1975. Contemporary Southern Paiute Household Structure and Bilateral Kinship Clusters. Ph.D. dissertation, Department of Anthropology, University of Michigan, Ann Arbor. University Microfilms, Ann Arbor."
knechtandjordan1985,"Knecht and Jordan, 1985","Knecht, R. A., and R. H. Jordan 1985. Nunakakhnak, an Historic Period Koniag Village in Karluk, Kodiak Island, Alaska. Arctic Anthropology 22:17-35."
kniffen1926,"Kniffen, 1926","Kniffen, F. B. 1926. Achomawi Geography. University of California Pubilcations in American Archaeology and Ethnology, Vol. 23, No. 5, pp. 297-332. University of California Press, Berkeley."
kniffen1935,"Kniffen, 1935","Kniffen, F. B. 1935. Geography. In Walapai Ethnography, edited by A. L. Kroeber, pp. 27-47. American Anthropological Association Memoir No. 42. American Anthropological Association, Menasha, Wisc."
koppert1930,"Koppert, 1930","Koppert, V. A. 1930. The Nootka Family. Primitive Man 3(3/4):49-55."
kozaketal1979,"Kozak et al., 1979","Kozak, V., D. Baxter, L. Williamson, and R. L. Carneiro 1979. The Heta Indians: Fish in a Dry Pond. Anthropological Papers, Vol. 55, Pt. 6. American Museum of Natural Histky, New York."
kreynovich1979,"Kreynovich, 1979","Kreynovich, E. A. 1979. The Tundra Yukagirs at the Turn of the Century. Arctic Anthropology 16:187-216."
kroeber1925a,"Kroeber, 1925a","Kroeber, A. L. 1925. Handbook of the Indians of California. Bureau of American Ethnology Bulletin No. 78. Smithsonian Institution, Washington, D.C."
kroeber1929,"Kroeber, 1929","Kroeber, A. L. 1929. The Valley Nisenan. University of California Publications in American Archaeology and Ethnology, Vol. 24, No. 4. University of California Press, Berkeley."
kroeber1931,"Kroeber, 1931","Kroeber, A. L. 1931. The Seri. Southwest Museum Papers No. 6. Southwest Museum, Los Angeles."
kroeber1932,"Kroeber, 1932","Kroeber, A. L. 1932. The Patwin and Their Neighbors. University of California Publications in American Archaeology and Ethnology, Vol. 29, No. 4. University of California Press, Berkeley."
kroeber1935,"Kroeber, 1935","Kroeber, A. L. (editor) 1935. Walapai Ethnography. Memoirs of the American Anthropological Association No. 42. Contributions from the Laboratory of Anthropology No. 1. American Anthropological Association, Menasha, Wisc."
kroeber1962,"Kroeber, 1962","Kroeber, A. L. 1962. The Nature of Land-Holding Groups in Aboriginal California. Reports of the University of California Archaeological Survey 56(2):19-58."
krupnik1983,"Krupnik, 1983","Krupnik, I. I. 1983. Early Settlements and the Demographic History of Asian Eskimos of Southeastern Chukotka (Including St. Lawrence Island). In Cultures of the Bering Sea Region: Papers from an International Symposium, edited by H. N. Michael and J. W. Van Stone, pp. 84-111. International Research and Exchange Board, New York."
kuchikura1988,"Kuchikura, 1988","Kuchikura, Y. 1988. Efficiency and Focus of Blowpipe Hunting among Semaq Beni Hunter-Gatherers of Peninsula Malaysia. Human Ecology 16(2);271-305."
lalouel1950,"Lalouel, 1950","Lalouel, J. 1950. Les Babinga Ethnographique des Negrilles Baka et Bayaka. Bulletins et memoires de la Societe d'Anthropologie de Paris 1(10):75-211."
landes1937a,"Landes, 1937a","Landes, R. 1937. Ojibwa Sociology. Columbia Univ. Contr. Anth. 29: 1-144."
landor1893,"Landor, 1893","Landor, A. H. S. 1893. Alone with the Hairy Ainu, or 3800 Miles on a Pack Saddle in Yezo and a Cruise to the Kurile Islands. John Murray, London."
lane1952,"Lane, 1952","Lane, K. S. 1952. The Montagnais Indians 1600-1640. Kroeber Anthropological Society Papers No. 7. Kroeber Anthropological Society, Berkeley, Calif."
lane1981,"Lane, 1981","Lane, R. B. 1981. Chilcotin. In Subarctic, edited by J. Helm, pp. 402-412. Handbook of North American Indians, Vol. 6. Smithsonian Institution, Washington, D.C."
lantis1946,"Lantis, 1946","Lantis, M. 1946. The Social Culture of the Nunivak Eskimo. Transactions of the American Philosophical Society (Philadelphia) 35(3):29-328."
lantis1960,"Lantis, 1960","Lantis, M. 1960. Eskimo Childhood and Interpersonal Relationships: Nunivak Biographies and Genealogies. Monographs of the American Ethnological Society No. 33. University of Washington Press, Seattle."
lantis1970,"Lantis, 1970","Lantis, M. 1970. The Aleut Social System, 1750 to 1810, from Early Historical Sources. In Ethnohistory in Southwestern Alaska and the Southern Yukon: Method and Content, edited by M. Lantis, pp. 139-302. University Press of Kentucky, Lexington."
lantis1984,"Lantis, 1984","Lantis, M. 1984. Aleut. In Arctic, edited by D. Damas, pp. 161-184. Handbook of North American Indians, Vol. 5. Smithsonian Institution, Washington, D.C."
layton1983,"Layton, 1983","Layton, R. 1983. Ambilineal Descent and Traditional Pitjantjatjara Rights to Land. In Aborigines, Land and Land Rights, edited by N. Peterson and M. Langton, pp. 15-32. Australian Institute of Aboriginal Studies, Canberra."
leeanddevore1968a,"Lee and Devore, 1968a","Lee, R.B., and I. DeVore (editors) 1968a. Man the Hunter. Aldine, Chicago."
lee1967,"Lee, 1967","Lee, P. T. 1967. The Ket: A Contribution to the Ethnography of a Central Siberian Tribe. Ph.D. dissertation, Department of Anthropology, Stanford University. University Microfilms, Ann Arbor, Mich."
lee1972a,"Lee, 1972a","Lee, R.B. 1972a. The !Kung Bushmen of Botswana. In Hunters and Gatherers Today: A Socioeconomic Study of Eleven Such Cultures in the Twentieth Century, edited by M. G. Bicchieri, pp. 327-368. Holt, Rinehart and Winston, New York."
lee1979,"Lee, 1979","Lee, R.B. 1979. The !Kung San: Men, Women, and Work in a Foraging Society. Cambridge University Press, Cambridge."
legros1982,"Legros, 1982","Legros, D. 1982. Reflexions sur l'Origine des Inegalites Sociales a Partir du Cas des Athapaskan Tutchone. Culture 2(3): 65-84."
leichhardt1847,"Leichhardt, 1847","Leichhardt, L. 1847. Journal of an Overland Expedition in Australia from Moreton Bay to Port Essingtory:p Distance of Upwards of 3000 Miles, during the Yeas 1844-1845. T. & W. Boone, London."
levistrauss1936,"Lévi-Strauss, 1936","Lévi-Strauss, C. 1936. Contribution a l'Etude de l'Organisation Sociale des Indiens Bororo. Journal de la Societe des Americanistes de Paris (n.s.) 28:269-304."
levistrauss1948b,"Lévi-Strauss, 1948b","Lévi-Strauss, C. 1948. The Nambicuara. In The Tropical Forest Tribes, edited by J. H. Steward, pp. 361-370. Handbook of South American Indians, Vol. 3. Bureau of American Ethnology Bulletin No. 143. Smithsonian Institution, Washington, D.C."
levistrauss1948a,"Lévi-Strauss, 1948a","Lévi-Strauss, C. 1948. La Vie Familiale et Sociale des Indiens Nambikwara. Journal de la Societe des Americanistes de Paris (n.s.) 37:1-132."
levistrauss1970,"Lévi-Strauss, 1970","Lévi-Strauss, C. 1970. Tristes Tropiques: An Anthropological Study of Primitive Societies in Brazil. Atheneum, New York."
lewis1973,"Lewis, 1973","Lewis, 0 1973. The Effects of White Contact upon Blackfoot Culture with Special Reference to the Role of the Fur Trade. Monographs of the American Ethnological Society, Vol. 6. University of Washington Press, Seattle."
liljebladandfowler1986,"Liljeblad and Fowler, 1986","Liljeblad, S., and C. Fowler 1986. Owens Valley Paiute. In Great Basin, edited by W. L. d'Azevedo, pp. 412-434. Handbook of North American Indians, Vol. 11. Smithsonian Institution, Washington, D.C."
lips1947,"Lips, 1947","Lips, J.E. 1947. Naskapi Law. Transactions of the American Philosophical Society (Philadelphia) 37(4):381-491."
loeb1926b,"Loeb, 1926b","Loeb, E. M. 1926. Pomo Folkways. University of California Publications in American Archaeology and Ethnology 19: 149-405."
long1970,"Long, 1970","Long, J.P. M. 1970. Polygyny, Acculturation and Contact: Aspects of Aboriginal4Marriage in Central Australia. In Australian Aboriggial Anthropology: Modern Studies M the Social Anthropology of the Australian Aborigines, edited by R. M. Berndt, pp. 292-304. University of Western Australia Press, Perth."
long1971,"Long, 1971","Long, J.P. M. 1971. Arid egion Aborigines: The Pintubi. In Aboriginal Man and Environment in Australia, edited by D. J. Mulvaney and J. Golson, pp. 262-270. Australian National University Press, Canberra."
lothrop1928,"Lothrop, 1928","Lothrop, S. K. 1928. The Indians of Tierra del Fuego. Museum of the American Indian Heye Foundation, New York."
loud1918,"Loud, 1918","Loud, L. L. 1918. Ethnogeography and Archaeology of the Wiyot. University of California Publications in American Archaeology and Ethnology, Vol. 14, Pt. 3. University of California Press, Berkeley."
love1917,"Love, 1917","Love, J.R. B. 1917. Notes on the Wororra Tribe of North-Western Australia. Transactions of the Royal Society of South Australia 41:21-38."
love1936,"Love, 1936","Love, J.R. B. 1936. Stone-Age Bushmen of To-day: Life and Adventure among a Tribe of Savages in North-Western Australia. Blackie and Son, London."
low1906,"Low, 1906","Low, A.P. 1906. The Cruise of the Neptune: Report of the Dominion Government Expedition to the Hudson Bay and the Arctic Islands on Board the D.G.S. Neptune, 1903-1904. Government Printing Bureau, Ottawa."
lowie1909,"Lowie, 1909","Lowie, R. H. 1909. The Northern Shoshone. Anthropological Papers, Vol. 2, Pt. 2. American Museum of Natural History, New York."
lowie1924,"Lowie, 1924","Lowie, R. H. 1924. Notes on Shoshonean Ethnography. Anthropological Papers, Vol. 20, Pt. 3. American Museum of Natural History, New York."
lowrieandclarke1832,"Lowrie and Clarke, 1832","Lowrie, W, and M. St. C. Clarke (editors) 1832. Indian Affairs—Lewis and Clarke's Expedition Communicated to Congress, Feb. 19, 1806-9th Congress 1st Session. In AnA'rican State Papers: Documents, Legislative and ExeVitive, of the Congress of the United States . . . Commencing March 3, 1789, and ending March 3, 1815, Vol. IV, pp. 705-743. Gales and Seaton, Washington, D.C."
lumholtz1889,"Lumholtz, 1889","Lumholtz, C. 1889. Among Cannibals: Four Years' Travels in Australia and of the Camp Life with the Aborigines of Queensland. John Murray, London."
luomala1978,"Luomala, 1978","Luomala, K. 1978. Tipai and Ipai. In California, edited by R. Heizer, pp. 592-609. Handbook of North American Indians, Vol. 8. Smithsonian Institution, Washington, D.C."
lyon1924,"Lyon, 1924","Lyon, G. F. 1924. The Private Journal of G. F. Lyon of H.M.S. Hecla during the Recent Voyage of Discovery under Captain Parry, 1821-1823. Imprint Society, Barre, Vermont."
macintosh1952,"Macintosh, 1952","MacIntosh, N. W. G. 1952. Stature in Some Aboriginal Tribes in South-West Arnhem Land. Oceania 22:208-215."
mackenzie1966,"MacKenzie, 1966","MacKenzie, A. 1966. Exploring the Northwest Territory: Sir Alexander Mackenzie's Journal of a Voyage by Bark Canoe from Lake Athabaska to the Pacific Ocean in the Summer of 1789, edited by T. H. McDonald. University of Oklahoma Press, Norman."
maclachlan1981,"MacLachlan, 1981","MacLachlan, B. B. 1981. Tahitan. In Subarctic, edited by J. Helm, pp. 458-468. Handbook of North American Indians, Vol. 6. Smithsonian Institution, Washington, D.C."
man1883,"Man, 1883","Man, E.H. 1883. On the Aboriginal Inhabitants of the Andaman Islands. Journal ofi, the Anthropological Institute of Great Britain and Ireland 12 (1):69-116."
mandelbaum1940,"Mandelbaum, 1940","Mandelbaum, D. G. 1940. The Plains Cree. Anthropological Papers, Vol. 37, Pt. 2. American Museum of Natural History, New York."
marshall1959,"Marshall, 1959","Marshall, L. 1959. Marriage among !Kung Bushmen. Africa 29:335-365."
marshall1960,"Marshall, 1960","Marshall, L. 1960. !Kung Bushman Bands. Africa 30:325-355."
mason1967,"Mason, 1967","Mason, L. 1967. The Swampu Cree: A Study in Acculturation. Anthropology Papers of the National Museum of Canada No. 13. Department of the Secretary of State, Ottawa."
mathiassen1928,"Mathiassen, 1928","Mathiassen, T. 1928. Material Culture of the Iglulik Eskimos. Report of the Fifth Thule Expedition, 1921-24, Vol. 6, No. 1. Nordisk Forlag, Copenhagen."
mcarthur1960,"McArthur, 1960","McArthur, M. 1960. Food Consumption and Dietary Levels of Groups of Aborigines Living on Naturally Occurring Foods. In Arnhem Land: Anthropology and Nutrition, edited by C. Mountford, pp. 90-144. Records of the American-Australian Scientific Expedition, Vol. 2. University of Melbourne Press, Melbourne."
mccarthyandmacarthur1960,"McCarthy and MacArthur, 1960","McCarthy, F. D., and M. McArthur 1960. The Food Quest and the Time Factor in Aboriginal Economic Life. In Arnhem Land: Anthropology and Nutrition, edited by C. Mountford, pp. 145-194. Records of the American-Australian Scientific Expedition, Vol. 2. University of Melbourne Press, Melbourne."
mcclellan1981,"McClellan, 1981","McClellan, C. 1981. Tutchone. In Subarctic, edited by J. Helm, pp. 493-505. Handbook of North American Indians, Vol. 6. Smithsonian Institution, Washington, D.C."
mcfaydenclark1981,"McFayden-Clark, 1981","McFayden-Clark, A. 1981. Koyukon. In Subarctic, edited by J. Helm, pp. 582-601. Handbook of North American Indians, Vol. 6. Smithsonian Institution, Washington, D. C."
mcgee1898,"McGee, 1898","McGee, M. J. 1898. The Seri Indians. In Seventeenth Annual Report of the Bureau of American Ethnology to the Secretary of the Smithsonian Institution, 1895-1896, pp. 9-341. Smithsonian Institution, Washington, D.C."
mcghee1988,"McGhee, 1988","McGhee, R. 1988. Baluga Hunters: An Archaeological Reconstruction of the History and Culture of the Mackenzie Delta Kittegaryumiut. Canadian Museum of Civilization, Hull, Quebec."
mckennan1959,"McKennan, 1959","McKennan, R. A. 1959. The Upper Tanana Indians. Yale University Publications in Anthropology No. 55. Department of Anthropology, ple University, New Haven, Conn."
mckennan1964,"McKennan, 1964","McKennan, R. A. 1964. The P14);ical Anthropology of Two Alaskan Athapaskan Groups. American Journal of Physical Anthropology 22:43-52."
mckennan1965,"McKennan, 1965","McKennan, R. A. 1965. The Chandalar Kutchin. Arctic Institute of North America Technical Paper No. 17. Arctic Institute of North America, Montreal."
mclintock1860,"M'Clintock, 1860","M'Clintock, R. N. 1860. A Narrative of the Discovery of the Fate of Sir John Franklin and His Companions. Ticknor and Fields, Boston."
mcllwraith1948,"Mcllwraith, 1948","Mcllwraith, T. F. 1948. The Bella Coola Indians (2 vols.). University of Toronto Press, Toronto."
meehan1982,"Meehan, 1982","Meehan, B. 1982. Shell Bed to Shell Midden. Australian Institute of Aboriginal Studies, Canberra."
meggittperscomm1973,"Meggitt pers. comm., 1973",Meggitt pers. comm. 1973
meggitt1962,"Meggitt, 1962","Meggitt, M. J. 1962. A Study of the Walbiri Aborigines of Central Australia. University of Chicago Press, Chicago."
meigs1939,"Meigs, 1939","Meigs, P. 1939. The Kiliwa Indians of Lower California. University of California Press, Berkeley."
memmott1983a,"Memmott, 1983a","Memmott, P. 1983a. Lardil Artifacts and Shelters. In Aborigines, Land and Land Rights, edited by N. Peterson and M. Langton, pp. 107-142. Australian Institute of Aboriginal Studies, Canberra."
memmott1983b,"Memmott, 1983b","Memmott, P. 1983b. Social Structure and Use of Space amongst the Lardil. In Aborigines, Land and Land Rights, edited by N. Peterson and M. Langton, pp. 33-65. Australian Institute of Aboriginal Studies, Canberra."
metrauxandbaldus1946,"Metraux and Baldus, 1946","Metraux, A., and H. Baldus 1946. The Guayaki. In The Marginal Tribes, edited by J. H. Steward, pp. 435-444. Handbook of South American Indians, Vol. 1. Bureau of American Ethnology Bulletin No. 143. Smithsonian Institution, Washington, D.C."
metraux1946guato,"Metraux, 1946guato","Metraux, A 1946. The Guato. In The Marginal Tribes, edited by J. H. Steward, pp. 409-418. Handbook of South American Indians, Vol. 1. Bureau of American Ethnology Bulletin No. 143. Smithsonian Institution, Washington, D.C."
metraux1946botocudo,"Metraux, 1946botocudo","Metraux, A 1946. The Botocudo. In The Marginal Tribes, edited by J. H. Steward, pp. 531-540. Handbook of South American Indians, Vol. 1. Bureau of American Ethnology Bulletin No. 143. Smithsonian Institution, Washington, D.C."
metraux1948,"Metraux, 1948","Metraux, A 1948. The Shiriand, Waica, and Guaharibo. In The Tropical Forest Tribes, edited by J. H. Steward, pp. 861-864. Handbook of South American Indians, Vol. 3. Bureau of American Ethnology Bulletin No. 143, Smithsonian Institution, Washington, D.C."
metzger1968,"Metzger, 1968","Metzger, D. J. 1968. Social Organization of the Guahibo Indians. Ph.D. dissertation, Department of Anthropology, University of Pittsburgh. University Microfilms, Ann Arbor, Mich."
michael1967,"Michael, 1967","Michael, H. N. (editor) 1967. Lieutenant Zagoskin's Travels in Russian America, 1842-1844: The First Ethnographic and Geographic Investigations in the Yukon and Kuskokwim Valleys of Alaska. University of Toronto Press, Toronto."
mickey1955,"Mickey, 1955","Mickey, B. H. 1955. The Family among the Western Eskimo. Anthropological Papers of the University of Alaska 4:13-22."
miller1978,"Miller, 1978","Miller, V. P. 1978. Yuki, Huchnom, and Coast Yuki. In California, edited by R. Heizer, pp. 249-255. Handbook of North American Indians, Vol. 8. Smithsonian Institution, Washington, D.C."
mirsky1937,"Mirsky, 1937","Mirsky, J. 1937. The Eskimo of Greenland. In Cooperation and Competition among Primitive Peoples, edited by M. Mead, pp. 51-85. McGraw-Hill, New York."
mishkin1940,"Mishkin, 1940","Mishkin, B. 1940. Rank and Warfare among the Plains Indians. Monographs of the American Ethnological Society 3. J. J. Augustine, New York."
mitchellanddonald1988,"Mitchell and Donald, 1988","Mitchell, D., and L. Donald 1988. Archaeology and the Study of Northwest Coast Economics. Research in Economic Anthropology, Supplement 3:293-351."
moore1923,"Moore, 1923","Moore, R. D. 1923. Social Life of the Eskimo of St. Lawrence Island. American Anthropologist 25:339-375."
moore1979,"Moore, 1979","Moore, D. R. 1979. Islanders and Aborigines at Cape York. Australian Institute of Aboriginal Studies, Canberra."
moore1987,"Moore, 1987","Moore, J. H. 1987. The Cheyenne Nation: A Social and Demographic History. University of Nebraska Press, Lincoln."
moore1991,"Moore, 1991","Moore, J. H. 1991. The Developmental Cycle of Cheyenne Polygyny. American Indian Quarterly 15:312-328."
morantz1983,"Morantz, 1983","Morantz, T. 1983. An Ethnohistoric Study of Eastern James Bay Cree Social Organization. National Museum of Man Mercury Series, Canadian Ethnology Service Paper No. 88. National Museums of Canada, Ottawa."
morice1906b,"Morice, 1906b","Morice, A. G. 1906b. The Great Dene Race: The Southern Denes. Anthropos 1:483-508."
morris1982a,"Morris, 1982a","Morris, B. 1982a. Forest Traders: A Socio-Economic Study of the Hill Pandaram. London School of Economics Monographs on Social Anthropology No. 55. Athlone Press, London."
