var_id,code,description,name
WNAI279,8,Fishing sites are inherited by a man's sister's son,Mans sisters son
WNAI279,9,"Combination of 2, 3, and 6","2, 3, or 6"
WNAI279,10,Fishing sites are inherited by the son-in-law of a male owner,Son-law of man owner
WNAI280,NA,Missing data,Missing data
WNAI280,1,No farming practiced,No sites or no inher
WNAI280,2,"Farming sites are retained communally by all the kinship groups in the community (local residence-group), not by individual persons, specific task-groups, or kinship units",Retained communally
WNAI280,3,"Farming sites are inherited (even if only to be supervised) by the oldest son or daughter of the recognized leader of the kinship unit (household, deme, lineage, sib) that owns the site",Old child kin leader
WNAI280,4,"Farming sites are inherited (even if only to be supervised) by the most competent son or daughter, not necessarily the oldest, of the recognized leader of the kinship unit (household, deme, lineage, sib) that owns the site",Comp chld kin leader
WNAI280,5,"Farming sites are inherited (even if only to be supervised) by the most competent kin (lineal or collateral, so not necessarily a son or daughter) of the recognized leader of the kinship unit that owns the site",Comp kin kin leader
WNAI280,6,Farming sites are inherited by the sons or daughters of the person or the members of the task-group that owns the site,Chld of ind/task own
WNAI280,7,"Farming sites are disposed of, or bequeathed, in any manner chosen by the owner(s)",Disp/bequeath by own
WNAI280,8,Farming sites are inherited by son-in-law of male owner,Son-law of man owner
WNAI281,NA,Missing data,Missing data
WNAI281,1,"No inheritance of house (The house may be a temporary structure, it may be disposed of at the death of the owner, or it may be occupied by the first person who claims it)",No inheritance
WNAI281,2,"Houses are inherited (even if only as supervisor) by the oldest son or daughter of the recognized leader of the kinship unit (household, deme, lineage, sib) that owns the house",Old child kin leader
WNAI281,3,"Houses are inherited (even if only as supervisor) by the most competent son or daughter, not necessarily the oldest, of the recognized leader of the kinship unit that owns the house",Comp chld kin leader
WNAI281,4,"Houses are inherited (even if only as supervisor) by the most competent kin (lineal or collateral, so not necessarily a son or daughter) of the recognized leader of the kinship unit that owns the site",Comp kin kin leader
WNAI281,5,Houses are inherited by the son(s) or daughter(s) of the person who owns the house,Child of owner
WNAI281,6,"House is retained by the community. (It may be dismantled, reassigned, or both)",Retained by community
WNAI281,7,House is inherited by whomever designated by owner as heir,Owners choice to giv
WNAI281,8,House is inherited by a man's sister's son,Mans sisters son
WNAI281,9,Both 1 and 2,1 and 2
WNAI281,10,House is inherited by surviving spouse,Surviving spouse
WNAI282,NA,Missing data,Missing data
WNAI282,1,No male chattels of consequence and no inheritance of men's chattels,No chatt or no inher
WNAI282,2,"Male chattels inherited more or less equally by all available sons, some perhaps being given to more distant collaterals, friends, or affines",Eq sons/some others
WNAI282,3,Male chattels are predominantly inherited by sons,Predominantly sons
WNAI282,4,Male chattels are predominantly inherited by the oldest son,Predomin oldest son
WNAI282,5,"Male chattels are disposed of at death, or are bequeathed or sold in any manner elected by the owner before death",Disp/bequeath by own
WNAI282,6,Male chattels are predominantly inherited by a man's sister's son,Mans sisters son
WNAI282,7,Male chattels are predominantly inherited by child regardless of sex,Child w/o regard sex
WNAI282,8,Both 3 and 5,3 and 5
WNAI282,9,Both 4 and 5,4 and 5
WNAI282,10,"Male chattels disposed of at death, or given to nonrelatives",Dispose/non-relative
WNAI282,11,Male chattels inherited by brother,Brother
WNAI282,12,Both 2 and 5,2 and 5
WNAI282,13,"Male chattels are predominantly inherited by sisters, brothers, and other members of man's matrisib",Siblings/other members of man's matrisib
WNAI283,NA,Missing data,Missing data
WNAI283,1,No female chattels of consequence and no inheritance of women's chattels,No chatt or no inher
WNAI283,2,"Female chattels inherited more or less equally by all available daughters, some perhaps being given to more distant collaterals, friends, or affines",Eq daugh/some others
WNAI283,3,Female chattels are predominantly inherited by daughters,Predominantly daugh
WNAI283,4,Female chattels are predominantly inherited by the oldest daughter,Predomin oldest daug
WNAI283,5,"Female chattels are disposed of at death, or are bequeathed or sold in any manner elected by the owner before death",Disp/bequeath by own
WNAI283,6,Female chattels are predominantly inherited by child regardless of sex,Child w/o regard sex
WNAI283,7,Both 2 and 5,2 and 5
WNAI283,8,Both 3 and 5,3 and 5
WNAI283,9,"Female chattels disposed of at death, or given to nonrelatives",Dispose/non-relative
WNAI284,NA,Missing data,Missing data
WNAI284,1,Degree of settlement of the community is that of migratory or nomadic bands occupying temporary camps for brief periods successively throughout the year,"Nomadic, temporary"
WNAI284,2,"That of seminomadic communities temporary camps for much of the year but aggregated in a fixed settlement at some season or seasons, e.g., recurrently occupied winter quarters","Seminomad,temp/fixed"
WNAI284,3,"Rotating settlements, i.e., two or more permanent or semipermanent settlements occupied successively at different seasons","Rotate,semi or perm"
WNAI284,4,"Semisedentary settlements occupied throughout the year by at least a nucleus of the community's population, but from which a substantial proportion of the population departs seasonally to occupy shifting camps, e.g., on extended hunting or fishing trips or during pastoral transhumanance","Semisd,some seas shf"
WNAI284,5,"Impermanent settlements occupied throughout the year, but periodically moved for ecological reasons, as under conditions of shifting cultivation","Imperm,eco reasons"
WNAI284,6,"Impermanent settlements occupied throughout the year, but moved from time to time for nonecological reasons, e.g., because of untoward events like an epidemic or the death of a headman","Imperm,noneco reason"
WNAI284,7,"Permanent settlements occupied throughout the year and for long or indefinite periods (In default of definite evidence of impermanence, raters were instructed to use7 rather than 5 or 6)",Permanent
WNAI285,NA,Missing data,Missing data
WNAI285,1,"Settlements are compact, e.g., nucleated villages or concentrated camps",Compact
WNAI285,2,"Settlements are dispersed, e.g., neighborhoods of isolated homesteads or bands whose members live in dispersed family camps",Dispersed
WNAI285,3,Settlements are composed of spatially separate hamlets or subsettlements,Separated hamlets
WNAI285,4,"Settlements are partially dispersed, e.g., a central village or town core with outlying satellite hamlets or family homesteads",Central and hamlets
WNAI285,5,"Settlements are straggling, e.g. dwellings or homesteads strung out along a river bank, the seashore, or the like, in a rather continuous distribution. Such settlements merge into one another, but are considered distinct settlements by the occupants, nevertheless.",Straggling
WNAI286,NA,Missing data,Missing data
WNAI286,1,Fewer than 50 persons,Less than 50
WNAI286,2,From 50 to 99 persons,50 to 99
WNAI286,3,From 100 to 199 persons,100 to 199
WNAI286,4,From 200 to 399 persons,200 to 399
WNAI286,5,From 400 to 799 persons,400 to 799
WNAI286,6,"From 800 to 1,599 persons",800 to 1599
WNAI286,7,"From 1,600 to 3,199 persons",1600 to 3199
WNAI286,8,"Over 3,200 persons",Over 3200
WNAI287,NA,Missing data,Missing data
WNAI287,1,"Within the culture being examined (focal area), the society is mostly rural; the largest communities have none of the characteristics of administrative, ceremonial, or mercantile centers","Rural,no infrastrctr"
WNAI287,2,The largest settlement is primarily a ceremonial or religious center for the focal area (which is perhaps a larger and more densely populated region),Lrgst settl cer ctr
WNAI287,3,The largest settlement is primarily an administrative or political center for the focal area (which is perhaps a larger and more densely populated region),Lrgst settl adm ctr
WNAI287,4,"The largest settlement is a major mercantile or trade center for the region, whether or not it is also a ceremonial or administrative center",Lrgst settl trd ctr
WNAI288,NA,Missing data,Missing data
WNAI288,1,Less than one person per five square miles,Less 1 persn/5sq mle
WNAI288,2,From one person per square mile to one per five square miles,1 prn/sq m-1 prn/5sq
WNAI288,3,From one to five persons per square mile,1-5 persn per sq mle
WNAI288,4,From five to 25 persons per square mile,5-25 pers per sq mle
WNAI288,5,From 25 to 100 persons per square mile,25-100 persn sq mile
WNAI288,6,From 100 to 500 persons per square mile,100-500 persn sq mle
WNAI288,7,Over 500 persons per square mile,500+ persons sq mile
WNAI289,NA,Missing data,Missing data
WNAI289,1,There are no structures in the community that are larger or more impressive than the usual residential dwellings,Residence
WNAI289,2,"The most impressive structure (or type of structure) in the community is the residence of a category of influential persons, e.g., a mansion, palace, or large structure occupied by the local headman, a noble or a wealthy landowner",Impressive residence
WNAI289,3,"The most impressive structure (or type of structure) is an assembly hall, a men's house, or other essentially secular or public building",Secular/public bldg
WNAI289,4,"The most impressive structure (or type of structure) is a temple, church, or other essentially religious or ceremonial edifice",Relig/ceremony bldg
WNAI289,5,"The most impressive structure (or type of structure) is a fort, citadel, massive defensive wall, or other military installation",Military installatn
WNAI289,6,There are two or more types of impressive structures other than dwellings; no one type clearly preponderates,"2+, not residence"
WNAI290,NA,Missing data,Missing data
WNAI290,1,There are no local subdivisions of the typical or focal community other than family households,No subdiv beyond hh
WNAI290,2,"The community is divided into local moieties, i.e., into two contrasting or opposing subdivisions, or into two subdivisions that lack the characteristics of moieties",Moiety/dual division
WNAI290,3,"The community is divided into three or more local subdivisions (wards, barrios, residential districts, or other)",Three or more divs
WNAI290,4,"The community is organized so that, other than family households, at least two larger types of local subdivisions are present and these are hierarchical; e.g., precincts or districts exist within larger wards or parishes","Hierarchy, 2 or more"
WNAI291,NA,Missing data,Missing data
WNAI291,1,Residence in particular segments of the community is determined primarily by voluntary choice,Voluntary
WNAI291,2,"Residence in particular segments of the community is determined primarily by kinship ties, as in the case of localized clans or ramages",Kinship
WNAI291,3,"Residence in particular local segments is determined primarily by ethnic considerations, e.g., race, tribal membership, or national origins",Ethnic-racial
WNAI291,4,"Residence in particular local segments is determined primarily by political factors, e.g., ideological factions, adherence to particular chiefs",Political
WNAI291,5,"Residence in particular local segments is determined primarily by religious affiliation, e.g., sect or cult-group membership",Religious
WNAI291,6,"Residence in particular local segments is determined primarily by status differentials, e.g., wealth, occupation, social class, or caste membership",Status
WNAI291,7,"Residence in particular local segments is determined approximately equally by two or more types of consideration, among which kinship ties are relatively unimportant","2+ factors,no kinsh"
WNAI291,8,"Residence in particular local segments is determined approximately equally by two or more types of consideration, among which kinship ties are relatively important","2+ factors,kinship"
WNAI292,NA,Missing data,Missing data
WNAI292,1,"The focal or typical community is notably lacking in social integration, at least as compared with its constituent local segments or with some larger political unit of which it forms a part",No social integratn
WNAI292,2,"The focal community is distinguished from other neighboring communities by ethnic factors, e.g., by belonging to a different tribe or speaking a different language",Ethnic/lang integrtn
WNAI292,3,"The focal or typical community is primarily a kinship unit, its members (or at least those of the sex that does not shift residence in marriage) belonging preponderantly to a single kinship unit, e.g., a clan or localized lineage, sib, or deme",Kinship integration
WNAI292,4,"The focal or typical community is integrated by multiple ties among a plurality of kinship groups, where the basic ties are kinship",Inter kinshgrp ties
WNAI292,5,"The focal or typical community is integrated primarily by common social status, its members belonging preponderantly to a single social class, caste, or occupational group and differing in this respect from at least some of its neighboring communities",Social status integr
WNAI292,6,"The focal or typical community is integrated primarily (not incidentally) by common political ties, e.g., through allegiance to a particular chief, or by political and economic interdependencies, e.g., through patron-client relationships",Political ties
WNAI292,7,"The focal or typical community is integrated primarily by a common cult or religious affiliation not shared by neighboring communities, or by a civil-religious system of offices; in either case, the religious element transcends in importance all other types of local bonds",Religious ties
WNAI292,8,"The focal or typical community is primarily integrated, not by common kinship, social status, worship, or political allegiance, but by the choice, fact, or accident of common residence, shifts in residence from one community to another being relatively easy and frequent",Common residence
WNAI293,NA,Missing data,Missing data
WNAI293,1,Monogamy: marriage of one woman and one man,Monogamy
WNAI293,2,Polygyny: marriage of two or more women to one man,Polygyny
WNAI294,NA,Missing data,Missing data
WNAI294,1,"No polygamy, or it is rare","No polygamy, or rare"
WNAI294,2,5-10 percent,5-10 percent
WNAI294,3,11-25 percent,11-25 percent
WNAI294,4,26-50 percent,26-50 percent
WNAI294,5,Over 50 percent,Over 50 percent
WNAI295,NA,Missing data,Missing data
WNAI295,1,"No polygamy, or it is rare","No polygamy, or rare"
WNAI295,2,"Sororal polygyny wherein wives are sisters, or stand in roughly equivalent relationship to one another (such as classificatory sisters)",Sororal polygyny
WNAI295,3,Nonsororal polygyny wherein wives are not sisters nor do they stand in any equivalent relationship to each other,Nonsororal polygyny
WNAI295,4,General polygyny wherein wives may be sisters or unrelated,General polygyny
WNAI295,5,Polyandry: marriage of several men to one woman,Polyandry
WNAI296,NA,Missing data,Missing data
WNAI296,1,No secondary marriages,No secondary
WNAI296,2,Sororal polygyny,Sororal polygyny
WNAI296,3,"Sororate: marriage of a man to his deceased wife's sister or ""sister""",Sororate
WNAI296,4,"Levirate: marriage of a woman to her deceased husband's brother or ""brother""",Levirate
WNAI296,5,Both 2 and 3,2 & 3
WNAI296,6,Both 3 and 4,3 & 4
WNAI296,7,"2, 3, and 4","2, 3 & 4"
WNAI296,8,Fraternal polyandry,Fraternal polyandry
WNAI296,9,"2, 3, 4, and 8","2, 3, 4, and 8"
WNAI296,10,"3, 4, and 8","3, 4, and 8"
WNAI297,NA,Missing data,Missing data
WNAI297,1,"No first-cousin marriage of any form is approved, etc.",No 1st cousin
WNAI297,2,"Matrilateral cross-cousin marriage is approved, etc",Matrilater x-cousin
WNAI297,3,"Patrilateral cross-cousin marriage is approved, etc.",Patrilat x-cousin
WNAI297,4,"Patrilateral parallel-cousin marriage is approved, etc.",Patrilater ||-cousin
WNAI297,5,"Bilateral cross-cousin marriage is approved, etc.",Bilateral x-cousin
WNAI297,6,"Matrilateral cross-cousin marriage and matrilateral parallel-cousin marriage are both approved, etc.",2 & matrilat ||-cous
WNAI297,7,4 and 5,4 and 5
WNAI298,NA,Missing data,Missing data
WNAI298,1,"No second-cousin marriage of any form is approved, etc.",No 2nd cousin
WNAI298,2,"Matrilateral cross-cousin marriage is approved, etc.",Matrilater x-cousin
WNAI298,3,"Patrilateral cross-cousin marriage is approved, etc.",Patrilat x-cousin
WNAI298,4,"Patrilateral parallel-cousin marriage is approved, etc.",Patrilater ||-cousin
WNAI298,5,"Bilateral cross-cousin marriage is approved, etc.",Bilateral x-cousin
WNAI298,6,"Matrilateral cross-cousin marriage and matrilateral parallel-cousin marriage are both approved, etc.",2 & matrilat ||-cous
WNAI298,7,4 and 5,4 and 5
WNAI298,8,Any second-cousin marriage is approved,Any 2nd cousin
WNAI299,NA,Missing data,Missing data
WNAI299,1,"Nonlateral marriage is not approved, etc.",No nonlateral marriage
WNAI299,2,"Nonlateral marriage is approved, etc. (No marriage of any first and/or second cousins)",2 degree nonlat marr
WNAI299,3,"Nonlateral marriage, including cousins of third degree is approved, etc. (Rated present only if explicit statement of such. Thus, the statement ""blood relatives cannot marry,"" without additional information on what degree of relationship constitutes ""blood"" relationship is rated 2)",3 degree nonlat marr
WNAI300,NA,Missing data,Missing data
WNAI300,1,None,None
WNAI300,2,"Brother-sister exchange (or exchange of their terminological equivalents), includes ""sister-exchange"" and ""two men exchange sisters""",Bro-Sis exchange
WNAI300,3,"Pseudo cross-cousin marriage (i.e., marriage to either mother's brother's or father's sister's stepchild)",Pseudo x-cousin
WNAI300,4,Both 2 and 3,2 and 3
WNAI301,NA,Missing data,Missing data
WNAI301,1,"Marriage patterns are those of agamous communities, where there is no marked tendency or rule toward either exogamy or endogamy",Agamous
WNAI301,2,"Those of exogamous communities, where there is a marked tendency or rule for marriage partners to come from different communities",Exogamous
WNAI301,3,"Those of endogamous communities, where there is a marked tendency or rule for marriage partners to come from the same community",Endogamous
WNAI302,NA,Missing data,Missing data
WNAI302,1,"There is no exchange of gifts or services at marriage, or the exchange is negligible",No exchange
WNAI302,2,"Gift exchanges between relatives of the bride and the groom are reciprocal and roughly equal in goods, services, or both",Equal betw br&gr fam
WNAI302,3,"Unequal gift exchanges, which tend to approach bride-prices",Grooms fam give most
WNAI302,4,"Unequal gift exchanges, which tend to approach dowries",Brides fam give most
WNAI303,NA,Missing data,Missing data
WNAI303,1,There is no exchange of gifts or services after the nuptial rite,None or little
WNAI303,2,"Gift exchanges continue for about one year, or until the first child is born",Extend 1yr/chld born
WNAI303,3,"Gift exchanges continue beyond approximately a year, or throughout the duration of the marriage",Extend 1+yr/duration
WNAI304,NA,Missing data,Missing data
WNAI304,1,No bride service,Not practiced
WNAI304,2,Bride service is performed before the marriage,Before marriage
WNAI304,3,Bride service continues for up to one year after the marriage is recognized,Up to 1yr after marr
WNAI304,4,Bride service continues beyond one year,Continues 1+ years
WNAI305,NA,Missing data,Missing data
WNAI305,1,No family type clearly predominates. Several forms are present,No dominant type
WNAI305,2,"Independent families, or nuclear families composed of a man, wife, and their unmarried offspring",Independent/nuclear
WNAI305,3,"Polygynous families composed of a man, his wives, and their unmarried offspring",Polygynous
WNAI305,4,"Polyandrous families composed of a woman, her husbands, and their unmarried offspring",Polyandrous
WNAI305,5,"Stem families, which normally include only two related families of procreation (disregarding polygamous unions), the two being of adjacent generations",Stem
WNAI305,6,"Lineal families, which normally include one family of procreation in the senior generation, but include at least two such families in the next generation",Lineal
WNAI305,7,"Extended families, which normally include at least two related families of procreation in at least two adjacent generations",Extended
WNAI306,NA,Missing data,Missing data
WNAI306,1,No modal or secondary family form (Analysts used this attribute unless secondary form was explicitly stated or indicated),No modal/second type
WNAI306,2,Independent,Independent
WNAI306,3,Polygynous,Polygynous
WNAI306,4,Polyandrous,Polyandrous
WNAI306,5,Stem,Stem
WNAI306,6,Lineal,Lineal
WNAI306,7,Extended,Extended
WNAI307,NA,Missing Data,Missing data
WNAI307,1,Nuclear family is independent,Indep nuclear fam hh
WNAI307,2,Each polygynous family unit is independent with a separate house for each wife,Indep polygyn fam hh
WNAI307,3,Polygynous family co-resides with all wives living in same house,Cores polygyn fam hh
WNAI307,4,Polyandrous family co-resides with all husbands living in same house,Cores polyand fam hh
WNAI307,5,Stem family household co-resides,Coresid stem fam hh
WNAI307,6,Lineal family household co-resides,Cores lineal fam hh
WNAI307,7,Extended family co-resides,Cores extend fam hh
WNAI308,NA,Missing data,Missing data
WNAI308,1,"Ambilocal household, where husband and wife live with (or near) the kin of one or the other, choice being based on relative need, advantage, etc.",Ambilocal hh
WNAI308,2,"Neolocal household, where husband and wife set up independent residence without respect to placement of families of orientation",Neolocal hh
WNAI308,3,"Virilocal household, where husband and wife live with (or near) his kinsmen, but not necessarily his father",Virilocal hh
WNAI308,4,"Uxorilocal household, where husband and wife live with(or near) her kinsmen, but not necessarily her mother",Uxorilocal hh
WNAI308,5,"Patrilocal household, where husband and wife live with(or near) his father",Patrilocal hh
WNAI308,6,"Matrilocal household, where husband and wife live with(or near) her mother",Matrilocal hh
WNAI308,7,"Avunculocal household, where husband and wife live with his mother's brother",Avunculocal hh
WNAI309,NA,Missing data,Missing data
WNAI309,1,"No secondary or modal, yet subordinate form",Ambilocal hh
WNAI309,2,Ambilocal,Neolocal hh
WNAI309,3,Neolocal,Virilocal hh
WNAI309,4,Virilocal,Uxorilocal hh
WNAI309,5,Uxorilocal,Patrilocal hh
WNAI309,6,Patrilocal,Matrilocal hh
WNAI309,7,Matrilocal,Avunculocal hh
WNAI309,8,Avunculocal,Avunculocal
WNAI310,NA,Missing data,Missing data
WNAI310,1,No initial temporary form,No initial/temporary
WNAI310,2,Matrilocal or uxorilocal,Matrilocal/uxorilocal
WNAI310,3,Patrilocal or virilocal,Patrilocal/virilocal
WNAI310,4,Avunculocal,Avunculocal
WNAI311,NA,Missing data,Missing data
WNAI311,1,"Bilateral descent, or nonunilineal descent: a person is considered equally related to kin traced through males or through females; distance, that is, number of links, rather than sex of connecting link, is used to differentiate kin",Bilateral
WNAI311,2,Patrilineal descent; a person emphasizes membership within a descent line through males,Patrilineal
WNAI311,3,Matrilineal descent; a person emphasizes membership within a descent line through females,Matrilineal
WNAI312,NA,Missing data,Missing data
WNAI312,1,No descent units beyond the ego-oriented kindred of bilateral kinsmen.  Kindreds differ for each member of the society except siblings,Ego-oriented kindred
WNAI312,2,"A deme is a group of people demonstrating descent from a common ancestor regardless of sex of connecting ascendants, which is united by some additional criterion(such as collective ownership, common residence, and so on). De facto, some of the recognized descendants of a given ancestor are potential members and others are actual members of the unit",Deme
WNAI312,3,A matrilinege is a lineage in which descent is demonstrated through the female line,Matrilineage
WNAI312,4,A patrilinege is a lineage in which descent is demonstrated through the male line,Patrilineage
WNAI313,NA,Missing data,Missing data
WNAI313,1,"No stipulated descent units. Kinship units are either demonstrated or nonexistent, i.e., nothing beyond the ego-oriented kindred",None
WNAI313,2,Septs are demes which are linked through presumed (stipulated) relatives,Septs
WNAI313,3,Sibs are unilineal groups (matrilineal or patrilineal) that are linked through presumed (stipulated) descent,Sibs
WNAI313,4,Clans,Clans
WNAI314,NA,Missing data,Missing data
WNAI314,1,"No classification of kinship units, or none beyond demes and lineages, or none beyond sibs, septs, and clans",None
WNAI314,2,"Moieties: there are only two units, or several units (bilateral or unilineal) are grouped into two divisions",Moieties
WNAI314,3,Phratries: any grouping of kinship units other than moiety,Phratries
WNAI315,NA,Missing data,Missing data
WNAI315,1,No demonstrated kinship units,None
WNAI315,2,Residence is ambilocal (ambilocal demes of a special types are called ramages),Ambilocal
WNAI315,3,Residence is patrilocal (or virilocal),Patrilocal
WNAI315,4,Matrilocal (or uxorilocal),Matrilocal
WNAI315,5,Avunculocal,Avunculocal
WNAI316,NA,Missing data,Missing data
WNAI316,1,No demonstrated kinship units (only kindreds),None
WNAI316,2,Members of kinship unit are dispersed in several communities,Dispersed 2+ commun
WNAI316,3,Members of kinship unit are localized in one community,Localized 1 communty
WNAI317,NA,Missing data,Missing data
WNAI317,1,No stipulated kinship units,None
WNAI317,2,Members of kinship unit are dispersed in several communities,Dispersed 2+ commun
WNAI317,3,Members of kinship unit are localized in one community,Localized 1 communty
WNAI318,NA,Missing data,Missing data
WNAI318,1,No demonstrated kinship units,No units
WNAI318,2,"Egalitarian relations: internal statuses are differentiated solely on the basis of generation, sex, and age",Egalitarian
WNAI318,3,"Ranked relations: internal statuses are differentiated on the basis of considerations other than generation or age(birth order, and so forth)",Ranked
WNAI319,NA,Missing data,Missing data
WNAI319,1,No stipulated kinship units,No units
WNAI319,2,Egalitarian relations,Egalitarian
WNAI319,3,Ranked relations,Ranked
WNAI320,NA,Missing data,Missing data
WNAI320,1,No demonstrated kinship units,No demonstrated unit
WNAI320,2,"Unorganized demonstrated kinship units: no joint activity is carried out (such as ceremonies, and so forth)",Unorganized dem unit
WNAI320,3,Organized demonstrated kinship units: the unit carries out joint activities,Organized demon unit
WNAI321,NA,Missing data,Missing data
WNAI321,1,No stipulated kinship units,No stipulated unit
WNAI321,2,Unorganized,Unorganized stip unit
WNAI321,3,Organized,Organized stip unit
WNAI322,NA,Missing data,Missing data
WNAI322,1,No moiety or phratry,No moiety/phratry
WNAI322,2,Unorganized,Unorganized
WNAI322,3,"Organized, but only to regulate marriage",Regulate marriage
WNAI322,4,"Organized to perform special rituals (including religious rituals, games, feasts, and so forth)",Rituals/games/feasts
WNAI322,5,Both 3 and 4,3 and 4
WNAI322,6,Organized to perform rituals and regulate political affairs,Rituals &politic aff
WNAI323,NA,Missing data,Missing data
WNAI323,1,No demonstrated kinship units,No demonstrated unit
WNAI323,2,"Nonhierarchical: demonstrated kinship units are not differentiated with respect to prestige, power, or privilege",Nonhierarchical demo
WNAI323,3,Minimal hierarchy: units are differentiated on the basis of prestige alone,Minimal hierarchy
WNAI323,4,"Moderate hierarchy: units form a set, one member of which has differential power or privilege",Moderate hierarchy
WNAI323,5,Hierarchical: a set of kinship units are differentiated with respect to power or privilege,Hierarchy power/prest
WNAI324,NA,Missing data,Missing data
WNAI324,1,No stipulated kinship units,No stipulated unit
WNAI324,2,Nonhierarchical,Nonhierarchical stip
WNAI324,3,Minimal hierarchy,Minimal hierarchy
WNAI324,4,Moderate hierarchy,Moderate hierarchy
WNAI324,5,Hierarchical,Hierarchy power/prest
WNAI325,NA,Missing data,Missing data
WNAI325,1,No demonstrated kinship units,No demonstrated unit
WNAI325,2,"No corporeal property, moveable or not, such as hunting territory, fishing stations, houses, etc. is owned by demonstrated kinship units",No corporeal property
WNAI325,3,"Movable corporeal property, such as houses, boats, fish traps and weirs, etc",Movable corp prop
WNAI325,4,"Unmovable corporeal property, such as fishing stations, farm land, berry patches, etc.",Unmovable corp prop
WNAI325,5,Both 3 and 4,3 and 4
WNAI326,NA,Missing data,Missing data
WNAI326,1,No stipulated kinship units,No stipulated unit
WNAI326,2,No corporeal property,No corporeal property
WNAI326,3,Movable corporeal property,Movable corp prop
WNAI326,4,Unmovable corporeal property,Unmovable corp prop
WNAI326,5,Both 3 and 4,3 and 4
WNAI327,NA,Missing data,Missing data
WNAI327,1,No demonstrated kinship units,No demonstrated unit
WNAI327,2,No incorporeal property is owned by demonstrated kinship units,No incorporeal prop
WNAI327,3,"Incorporeal property includes privileges, heirlooms, rituals, songs, dances, crests, myths, names, and the like",Incorporeal property
WNAI328,NA,Missing data,Missing data
WNAI328,1,No stipulated kinship units,No stipulated unit
WNAI328,2,No incorporeal property,No incorporeal prop
WNAI328,3,Incorporeal property,Incorporeal property
WNAI329,NA,Missing data,Missing data
WNAI329,1,"Bisexual pattern: two terms distinguished by sex, can be glossed as ""grandparent""",Bisexual
WNAI329,2,"Merging pattern: a single undifferentiated term can be glossed as ""grandparent""",Merging
WNAI329,3,"Bifurcate bisexual pattern: four terms, distinguished by both sex and sex of the connecting relative can be glossed as ""paternal grandfather,"" ""maternal grandfather,"" ""paternal grandmother,"" and ""maternal grandmother""",Bifurcate bisexual
WNAI329,4,"Matri-skewed pattern: three terms distinguished by sex and, for females, distinguished also by the sex of the connecting relative, can be glossed as ""grandfather,"" ""paternal grandmother"" (or for female, ""mother's husband's brother), and ""maternal grandmother"" (Murdock's K)",Matriskewed
WNAI329,5,"Bifurcate pattern: two terms distinguished by the sex of connecting relative can be glossed as ""paternal grandparent"" and ""maternal grandparent"" (Murdock's M)",Bifurcate
WNAI329,6,"Rare pattern distinguishing between grandparent of ego's sex, GrFa (grandfather, woman speaking) and GrMo (grandmother, man speaking) (Murdock's K; On Map Cu-152 termed ""Ego same-sex distinction"")",Ego same-sex (rare)
WNAI329,7,"Rare pattern intermediate between bifurcate and bifurcate bisexual patterns: distinguishes between FaPa (father's parents), MoFa (mother's father), and MoMo (mother's mother (Murdock's U; On Map Cu-152 termed ""Inter Bif/Bif Bisex M"")",Inter bif/bif-bisexM
WNAI329,8,"Opposite of 7: Three terms are MoPa (mother's parents), FaMo, and FaFa (Murdock's V; On Map Cu-152 termed ""Inter Bif/Bif Bisex F"")",Inter bif/bif-bisexF
WNAI329,9,"Three terms: (1) GrMo (man speaking) and GrFa (woman speaking), GrFa (man speaking), and (3) GrMo (woman speaking)","Three terms, dependt on who is speaking"
WNAI330,NA,Missing data,Missing data
WNAI330,1,"Merging pattern: a single undifferentiated term can be glossed as ""grandchild""",Merging
WNAI330,2,"Bisexual pattern: where two terms, distinguished by sex, glossed as ""grandson"" and ""granddaughter""",Bisexual
WNAI330,3,"3   Self-reciprocal pattern: grandparental terms, either with or without diminutive affixes, are applied to grandchildren--a grandchild being invariably called by the same term which he applies to the speaker",Self-reciprocal
WNAI330,4,"Bifurcate bisexual pattern: four terms, distinguished by both the sex of the grandchild and sex of the connecting relative can be glossed as ""son's son,"" ""son's daughter,"" ""daughter's son,"" and ""daughter's daughter""",Bifurcate-bisexual
WNAI330,5,"Bifurcate pattern: two terms distinguished by the sex of connecting relative can be glossed as ""son's child"" and “daughter's child"" (Murdock's M)",Bifurcate
WNAI330,6,"Bifurcate speaker's sex pattern: four terms, differentiated by the sex both of the speaker and of the connecting relative can be glossed as ""son's child"" (man speaking), ""son's child"" (woman speaking), ""daughter's child"" (man speaking), and ""daughter's child"" (woman speaking) (Murdock's N)",Bifurcate-spkrs sex
WNAI330,7,"Rare pattern between bifurcate and bifurcate bisexual patterns: SoCh, DaSo, and DaDa are distinguished (Murdock's R; On Map Cu-154 termed ""Inter Bif/Bif Bisexual)",Inter bif/bif bisex
WNAI330,8,"Rare pattern between bifurcate and bifurcate speaker's-sex pattern: distinguishes between SoCh, DaCh woman speaking), and DaCh (man speaking) (Murdock's S; On Maps Cu-153 and Cu-154 termed ""Inter Bif/Bif SpkrSex A"")",Int bif/bif spkr sxA
WNAI330,9,"Maximal differentiation pattern for woman speaker and man speaker. Each has a set of terms for SoSo, SoDa, DaSo, DaDa (Murdock's Y)",Maximal differences
