var_id,code,description,name
SCCS1130,6,99 - 499.9 per square mile,99- 499.9 per square mile
SCCS1130,7,500 or more per square mile,500 or more per square mile
SCCS1131,NA,Missing data,NA
SCCS1131,0,Good data,Good data
SCCS1131,1,Inferential,Inferential
SCCS1132,NA,Missing data,NA
SCCS1132,0,"Insufficient information, or not coded","Insufficient information, or not coded"
SCCS1132,1,"Absence, even at local level","Absence, even at local level"
SCCS1132,2,"Autonomous local communities (not > 1,500)","Autonomous local communities (not > 1,500)"
SCCS1132,3,Peace groups transcending local community,Peace groups transcending local community
SCCS1132,4,"Minimal States (1500-10,000)","Minimal States (15,00-10,000)"
SCCS1132,5,"Little States (10,000-100,000)","Little States (10,000-100,000)"
SCCS1132,6,"States (at least 100,000)","States (at least 100,000)"
SCCS1132,8,Dependent societies,Dependent societies
SCCS1133,NA,Missing data,NA
SCCS1133,1,3 conjugal relationships or less,3 conjugal relationships or less
SCCS1133,2,4-10 conjugal relationships,4-10 conjugal relationships
SCCS1133,3,11-100 conjugal relationships,11-100 conjugal relationships
SCCS1133,4,More than 100 conjugal relationships,More than 100 conjugal relationships
SCCS1134,NA,Missing data,NA
SCCS1134,1,"Despotism absent: bias in the resolution of individual conflicts is not extreme, usually being effected by differences in strength, kinship connections, or wealth between the individuals involved.",Despotism absent: bias in the resolution of individual
SCCS1134,2,"Despotism present: Conflicts of interest among individuals are resolved with extreme bias, one individual being immune from sanction or even from accusation for major offenses (such as murder), while the other may incur severe punishment, even death, for trivial offenses (such as insult), or for no reason at all.",Depotism present: Conflicts of interest among individuals
SCCS1135,NA,Missing data,NA
SCCS1135,1,"Perquisites are small, the reward in a single case being roughly less than a bride price or a bride.","Perquisistes are small, reward less than a bride price"
SCCS1135,2,"Perquisites are substantial, reward in a single case is roughly greater than or equal to a bride price or a bride.","Perguisites are substantial, greater/equal to bride price"
SCCS1136,NA,Missing data,NA
SCCS1136,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1136,1,Cause of Divorce Attributed to Husband,Husband
SCCS1136,2,Cause of Divorce Attributed to Both,Both
SCCS1136,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1136,4,Cause of Divorce Attributed to Wife,Wife
SCCS1137,NA,Missing data,NA
SCCS1137,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1137,4,Cause of Divorce Attributed to Wife,Wife
SCCS1138,NA,Missing data,NA
SCCS1138,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1138,1,Cause of Divorce Attributed to Husband,Husband
SCCS1139,NA,Missing data,NA
SCCS1139,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1139,1,Cause of Divorce Attributed to Husband,Husband
SCCS1139,2,Cause of Divorce Attributed to Both,Both
SCCS1139,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1140,NA,Missing data,NA
SCCS1140,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1140,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1140,4,Cause of Divorce Attributed to Wife,Wife
SCCS1141,NA,Missing data,NA
SCCS1141,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1141,1,Cause of Divorce Attributed to Husband,Husband
SCCS1142,NA,Missing data,NA
SCCS1142,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1142,1,Cause of Divorce Attributed to Husband,Husband
SCCS1142,2,Cause of Divorce Attributed to Both,Both
SCCS1142,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1143,NA,Missing data,NA
SCCS1143,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1143,1,Cause of Divorce Attributed to Husband,Husband
SCCS1143,2,Cause of Divorce Attributed to Both,Both
SCCS1143,4,Cause of Divorce Attributed to Wife,Wife
SCCS1144,NA,Missing data,NA
SCCS1144,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1144,1,Cause of Divorce Attributed to Husband,Husband
SCCS1144,2,Cause of Divorce Attributed to Both,Both
SCCS1144,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1144,4,Cause of Divorce Attributed to Wife,Wife
SCCS1145,NA,Missing data,NA
SCCS1145,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1145,1,Cause of Divorce Attributed to Husband,Husband
SCCS1146,NA,Missing data,NA
SCCS1146,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1146,4,Cause of Divorce Attributed to Wife,Wife
SCCS1147,NA,Missing data,NA
SCCS1147,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1147,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1148,NA,Missing data,NA
SCCS1148,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1148,4,Cause of Divorce Attributed to Wife,Wife
SCCS1149,NA,Missing data,NA
SCCS1149,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1149,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1150,NA,Missing data,NA
SCCS1150,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1150,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1151,NA,Missing data,NA
SCCS1151,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1151,1,Cause of Divorce Attributed to Husband,Husband
SCCS1151,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1151,4,Cause of Divorce Attributed to Wife,Wife
SCCS1152,NA,Missing data,NA
SCCS1152,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1152,1,Cause of Divorce Attributed to Husband,Husband
SCCS1152,2,Cause of Divorce Attributed to Both,Both
SCCS1152,4,Cause of Divorce Attributed to Wife,Wife
SCCS1153,NA,Missing data,NA
SCCS1153,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1153,2,Cause of Divorce Attributed to Both,Both
SCCS1153,4,Cause of Divorce Attributed to Wife,Wife
SCCS1154,NA,Missing data,NA
SCCS1154,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1154,1,Cause of Divorce Attributed to Husband,Husband
SCCS1154,2,Cause of Divorce Attributed to Both,Both
SCCS1154,4,Cause of Divorce Attributed to Wife,Wife
SCCS1155,NA,Missing data,NA
SCCS1155,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1155,1,Cause of Divorce Attributed to Husband,Husband
SCCS1155,2,Cause of Divorce Attributed to Both,Both
SCCS1155,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1155,4,Cause of Divorce Attributed to Wife,Wife
SCCS1156,NA,Missing data,NA
SCCS1156,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1156,1,Cause of Divorce Attributed to Husband,Husband
SCCS1156,2,Cause of Divorce Attributed to Both,Both
SCCS1156,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1156,4,Cause of Divorce Attributed to Wife,Wife
SCCS1157,NA,Missing data,NA
SCCS1157,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1157,1,Cause of Divorce Attributed to Husband,Husband
SCCS1157,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1158,NA,Missing data,NA
SCCS1158,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1158,1,Cause of Divorce Attributed to Husband,Husband
SCCS1159,NA,Missing data,NA
SCCS1159,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1159,1,Cause of Divorce Attributed to Husband,Husband
SCCS1159,2,Cause of Divorce Attributed to Both,Both
SCCS1160,NA,Missing data,NA
SCCS1160,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1160,1,Cause of Divorce Attributed to Husband,Husband
SCCS1161,NA,Missing data,NA
SCCS1161,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1161,4,Cause of Divorce Attributed to Wife,Wife
SCCS1162,NA,Missing data,NA
SCCS1162,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1162,4,Cause of Divorce Attributed to Wife,Wife
SCCS1163,NA,Missing data,NA
SCCS1163,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1163,1,Cause of Divorce Attributed to Husband,Husband
SCCS1163,2,Cause of Divorce Attributed to Both,Both
SCCS1163,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1163,4,Cause of Divorce Attributed to Wife,Wife
SCCS1164,NA,Missing data,NA
SCCS1164,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1164,1,Cause of Divorce Attributed to Husband,Husband
SCCS1164,2,Cause of Divorce Attributed to Both,Both
SCCS1164,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1164,4,Cause of Divorce Attributed to Wife,Wife
SCCS1165,NA,Missing data,NA
SCCS1165,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1165,1,Cause of Divorce Attributed to Husband,Husband
SCCS1165,2,Cause of Divorce Attributed to Both,Both
SCCS1165,4,Cause of Divorce Attributed to Wife,Wife
SCCS1166,NA,Missing data,NA
SCCS1166,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1166,1,Cause of Divorce Attributed to Husband,Husband
SCCS1167,NA,Missing data,NA
SCCS1167,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1167,1,Cause of Divorce Attributed to Husband,Husband
SCCS1167,2,Cause of Divorce Attributed to Both,Both
SCCS1167,4,Cause of Divorce Attributed to Wife,Wife
SCCS1168,NA,Missing data,NA
SCCS1168,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1168,1,Cause of Divorce Attributed to Husband,Husband
SCCS1168,4,Cause of Divorce Attributed to Wife,Wife
SCCS1169,NA,Missing data,NA
SCCS1169,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1169,1,Cause of Divorce Attributed to Husband,Husband
SCCS1169,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1169,4,Cause of Divorce Attributed to Wife,Wife
SCCS1170,NA,Missing data,NA
SCCS1170,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1170,1,Cause of Divorce Attributed to Husband,Husband
SCCS1170,2,Cause of Divorce Attributed to Both,Both
SCCS1170,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1170,4,Cause of Divorce Attributed to Wife,Wife
SCCS1171,NA,Missing data,NA
SCCS1171,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1171,1,Cause of Divorce Attributed to Husband,Husband
SCCS1171,2,Cause of Divorce Attributed to Both,Both
SCCS1171,4,Cause of Divorce Attributed to Wife,Wife
SCCS1172,NA,Missing data,NA
SCCS1172,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1172,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1173,NA,Missing data,NA
SCCS1173,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1173,2,Cause of Divorce Attributed to Both,Both
SCCS1173,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1173,4,Cause of Divorce Attributed to Wife,Wife
SCCS1174,NA,Missing data,NA
SCCS1174,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1174,1,Cause of Divorce Attributed to Husband,Husband
SCCS1174,2,Cause of Divorce Attributed to Both,Both
SCCS1174,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1174,4,Cause of Divorce Attributed to Wife,Wife
SCCS1175,NA,Missing data,NA
SCCS1175,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1175,1,Cause of Divorce Attributed to Husband,Husband
SCCS1175,2,Cause of Divorce Attributed to Both,Both
SCCS1175,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1175,4,Cause of Divorce Attributed to Wife,Wife
SCCS1176,NA,Missing data,NA
SCCS1176,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1176,1,Cause of Divorce Attributed to Husband,Husband
SCCS1176,2,Cause of Divorce Attributed to Both,Both
SCCS1176,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1176,4,Cause of Divorce Attributed to Wife,Wife
SCCS1177,NA,Missing data,NA
SCCS1177,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1177,1,Cause of Divorce Attributed to Husband,Husband
SCCS1178,NA,Missing data,NA
SCCS1178,0,Not mentioned as cause of divorce,Not mentioned as cause of divorce
SCCS1178,3,Cause of Divorce Attributed to Unspecified,Unspecified
SCCS1188,NA,Missing data,NA
SCCS1188,1,"Absent, incontrovertibly","Absent, incontrovertibly"
SCCS1188,2,"Absent, almost certainly","Absent, almost certainly"
SCCS1188,3,"Absent, probably","Absent, probably"
SCCS1188,4,"Absent, possibly","Absent, possibly"
SCCS1188,5,"Present, possibly","Present, possibly"
SCCS1188,6,"Present, probably","Present, probably"
SCCS1188,7,"Present, almost certainly","Present, almost certainly"
SCCS1188,8,"Present, incontrovertibly","Present, incontrovertibly"
SCCS1189,NA,Missing data,NA
SCCS1189,0,Absent,Absent
SCCS1189,1,Present,Present
SCCS1190,NA,Missing data,NA
SCCS1190,0,Not Present in either optional or obligatory form,Not present in either
SCCS1190,1,"Junior sibling only (WyZ, HyB)",Junior sibling only
SCCS1190,3,Full Sororate or Levirate,Full sororate or Levirate
SCCS1191,NA,Missing data,NA
SCCS1191,0,Not Present in either optional or obligatory form,Not present in either
SCCS1191,1,"Junior sibling only (WyZ, HyB)",Junior sibling only
SCCS1191,2,Half sibling only,Half sibling only
SCCS1191,3,Full Sororate or Levirate,Full sororate or Levirate
SCCS1192,NA,Missing data,NA
SCCS1192,0,"Localized kin groups, not effectively exogamous","localized kin groups, not effectively exogamous"
SCCS1192,1,"Nonlocalized kin groups, not effectively exogamous","nonlocalized kin groups, not effectively exagamous"
SCCS1192,2,"Localized kin groups, effective kin exogamy","localized kin groups, effective kin exogamy"
SCCS1192,3,"Nonlocalized kin groups, effective kin exogamy","nonlocalized kin groups, effictive kin exogamy"
SCCS1193,NA,Missing data,NA
SCCS1193,0,Bilateral (with second degree exogamy),bilateral
SCCS1193,1,Nonexclusive ambilineal,nonexclusive ambilineal
SCCS1193,2,Exclusive ambilineal,exclusive ambilineal
SCCS1193,3,Exclusive unilineal,exclusive ambilineal_duplicated_3
SCCS1193,4,Quasi-unilineal,Quasi-unilineal
SCCS1194,NA,Missing data,NA
SCCS1194,0,"Direct exchange, i.e., duo- or patrilateral cross-cousin marriage, sister exchange, or symmetric exchange",Direct exchange
SCCS1194,1,No first or second cross-cousin marriage,no first or second cross cousin marriage
SCCS1194,2,Matrilateral second cross-cousin marriage tendency,matrilineal second cross cousin marriage tendency
SCCS1194,3,Matrilateral first cross-cousin marriage tendency,matrilineal first cross cousin marriage tendency
SCCS1195,NA,Missing data,NA
SCCS1195,0,"Dowry (even as alternate, e.g., Bd)",Dowry
SCCS1195,1,"No exchange at marriage, and gift exchange or token bridewealth if descent not matrilineal",no exchange at marriage
SCCS1195,2,Gift exchange or token bridewealth if descent matrilineal,gift exchange or token bridewealth if descent matrilineal
SCCS1195,3,Brideprice or brideservice,brideprice or brideservice
SCCS1195,4,Not Applicable: sister exchange,not applicable: sister exchange
SCCS1196,NA,Missing data,NA
SCCS1196,0,Absent,Absent
SCCS1196,1,Present,Present
SCCS1197,NA,Missing data,NA
SCCS1197,0,Absent,Absent
SCCS1197,1,Present,Present
SCCS1198,NA,Missing data,NA
SCCS1198,0,Absent,Absent
SCCS1198,1,Present,Present
SCCS1199,NA,Missing data,NA
SCCS1199,0,Absent,Absent
SCCS1200,NA,Missing data,NA
SCCS1200,0,Absent,Absent
SCCS1201,NA,Missing data,NA
SCCS1201,0,Absent,Absent
SCCS1201,1,Present,Present
SCCS1202,NA,Missing data,NA
SCCS1202,0,Absent,Absent
SCCS1202,1,Present,Present
SCCS1203,NA,Missing data,NA
SCCS1203,0,Absent,Absent
SCCS1204,NA,Missing data,NA
SCCS1204,0,Absent,Absent
SCCS1204,1,Present,Present
SCCS1205,NA,Missing data,NA
SCCS1205,0,Absent,Absent
SCCS1205,1,Present,Present
SCCS1206,NA,Missing data,NA
SCCS1206,0,Absent,Absent
SCCS1207,NA,Missing data,NA
SCCS1207,0,Absent,Absent
SCCS1207,1,Present,Present
SCCS1208,NA,Missing data,NA
SCCS1208,0,Absent,Absent
SCCS1208,1,Present,Present
SCCS1209,NA,Missing data,NA
SCCS1209,0,Absent,Absent
SCCS1209,1,Present,Present
SCCS1210,NA,Missing data,NA
SCCS1210,0,Absent,Absent
SCCS1210,1,Present,Present
SCCS1211,NA,Missing data,NA
SCCS1211,0,Absent,Absent
SCCS1211,1,Present,Present
SCCS1212,NA,Missing data,NA
SCCS1212,0,Absent,Absent
SCCS1212,1,Present,Present
SCCS1213,NA,Missing data,NA
SCCS1213,0,Absent,Absent
SCCS1213,1,Present,Present
SCCS1214,NA,Missing data,NA
SCCS1214,0,Absent,Absent
SCCS1214,1,Present,Present
SCCS1215,NA,Missing data,NA
SCCS1215,0,Absent,Absent
SCCS1215,1,Present,Present
SCCS1216,NA,Missing data,NA
SCCS1216,0,Absent,Absent
SCCS1216,1,Present,Present
SCCS1217,NA,Missing data,NA
SCCS1217,0,Absent,Absent
SCCS1217,1,Present,Present
SCCS1218,NA,Missing data,NA
SCCS1218,0,Absent,Absent
SCCS1218,1,Present,Present
SCCS1219,NA,Missing data,NA
SCCS1219,0,Absent,Absent
SCCS1219,1,Present,Present
SCCS1220,NA,Missing data,NA
SCCS1220,0,Absent,Absent
SCCS1220,1,Present,Present
SCCS1221,NA,Missing data,NA
SCCS1221,0,Absent,Absent
SCCS1222,NA,Missing data,NA
SCCS1222,0,Absent,Absent
SCCS1223,NA,Missing data,NA
SCCS1223,0,Absent,Absent
SCCS1223,1,Present,Present
SCCS1224,NA,Missing data,NA
SCCS1224,0,Absent,Absent
SCCS1224,1,Present,Present
SCCS1225,NA,Missing data,NA
SCCS1225,0,Absent,Absent
SCCS1226,NA,Missing data,NA
SCCS1226,1,Avoidance,Aviodance
SCCS1226,2,Respect,Respect
SCCS1226,3,Informality,Informality
SCCS1226,5,Joking,Joking
SCCS1227,NA,Missing data,NA
SCCS1227,1,Avoidance,Aviodance
SCCS1227,2,Respect,Respect
SCCS1227,3,Informality,Informality
SCCS1227,4,Forbidden sex relations,Forbidden sex relations
SCCS1228,NA,Missing data,NA
SCCS1228,1,Avoidance,Aviodance
SCCS1228,2,Respect,Respect
SCCS1228,3,Informality,Informality
SCCS1228,4,Forbidden sex relations,Forbidden sex relations
SCCS1228,5,Joking,Joking
SCCS1228,6,Sex privleged relationship,Sex privileged relationship
SCCS1229,NA,Missing data,NA
SCCS1229,1,Avoidance,Aviodance
SCCS1229,2,Respect,Respect
SCCS1229,3,Informality,Informality
SCCS1229,4,Forbidden sex relations,Forbidden sex relations
SCCS1229,5,Joking,Joking
SCCS1229,6,Sex privleged relationship,Sex privileged relationship
SCCS1230,NA,Missing data,NA
SCCS1230,1,Avoidance,Aviodance
SCCS1230,2,Respect,Respect
SCCS1230,4,Forbidden sex relations,Forbidden sex relations
SCCS1230,5,Joking,Joking
SCCS1230,6,Sex privleged relationship,Sex privileged relationship
SCCS1231,NA,Missing data,NA
SCCS1231,1,Avoidance,Aviodance
SCCS1231,2,Respect,Respect
SCCS1231,3,Informality,Informality
SCCS1231,4,Forbidden sex relations,Forbidden sex relations
SCCS1231,5,Joking,Joking
SCCS1231,6,Sex privleged relationship,Sex privileged relationship
SCCS1232,NA,Missing data,NA
SCCS1232,1,Avoidance,Aviodance
SCCS1232,2,Respect,Respect
SCCS1232,3,Informality,Informality
SCCS1232,4,Forbidden sex relations,Forbidden sex relations
SCCS1232,5,Joking,Joking
SCCS1232,6,Sex privleged relationship,Sex privileged relationship
SCCS1233,NA,Missing data,NA
SCCS1233,1,Avoidance,Aviodance
SCCS1233,2,Respect,Respect
SCCS1233,3,Informality,Informality
SCCS1233,4,Forbidden sex relations,Forbidden sex relations
SCCS1233,5,Joking,Joking
SCCS1233,6,Sex privleged relationship,Sex privileged relationship
SCCS1234,NA,Missing data,NA
SCCS1234,1,Avoidance,Aviodance
SCCS1234,2,Respect,Respect
SCCS1234,3,Informality,Informality
SCCS1234,4,Forbidden sex relations,Forbidden sex relations
SCCS1234,5,Joking,Joking
SCCS1234,6,Sex privleged relationship,Sex privileged relationship
SCCS1235,NA,Missing data,NA
SCCS1235,1,Avoidance,Aviodance
SCCS1235,2,Respect,Respect
SCCS1235,3,Informality,Informality
SCCS1235,4,Forbidden sex relations,Forbidden sex relations
SCCS1235,5,Joking,Joking
SCCS1235,6,Sex privleged relationship,Sex privileged relationship
SCCS1236,NA,Missing data,NA
SCCS1236,1,Avoidance,Aviodance
SCCS1236,2,Respect,Respect
SCCS1236,3,Informality,Informality
SCCS1236,4,Forbidden sex relations,Forbidden sex relations
SCCS1236,5,Joking,Joking
SCCS1236,6,Sex privleged relationship,Sex privileged relationship
SCCS1237,NA,Missing data,NA
SCCS1237,1,Avoidance,Aviodance
SCCS1237,2,Respect,Respect
SCCS1237,4,Forbidden sex relations,Forbidden sex relations
SCCS1248,NA,Missing data,NA
SCCS1248,1,Plump or fat (original code 1),plump or fat
SCCS1248,2,(original code 1.5),(original code1.5)
SCCS1248,3,Moderate degree of fatness (original code 2),moderate degree of fatness
SCCS1248,4,Slim or slender (original code 3),Slim or slender
SCCS1249,NA,Missing data,NA
SCCS1249,2,Protection by adult groups (original code 2),Protection by Adult groups
SCCS1249,3,(original code 2.5),(original code 2.5)
SCCS1249,4,Protection by parents only (original code 3),Protection by parents only
SCCS1249,5,Protection by peers (original code 4),protection by peers
SCCS1249,6,(original code 4.5),(original code 4.5)
SCCS1249,7,No protection (original code 5),no prptection
SCCS1250,NA,Missing data,NA
SCCS1250,1,"No bad consequences; mother supported by family, community, and or father of baby (original code 1)",no bad consequences
SCCS1250,2,"Illegitimacy disapproved. Parental disapproval, or hasty arrangement of marriage. No serious diminution of support (original code 2)",illegitimacy diapproved
SCCS1250,3,(original code 2.5),(original code 2.5)
SCCS1250,4,"Public disapproval, significant diminution of support (original code 3)",public disapproval
SCCS1250,5,(original code 3.5),(original code 3.5)
SCCS1250,6,"Ostracism, permanent loss of status and support (original code 4)","Ostracism, permanent loss of status and support"
SCCS1250,7,7,7
SCCS1251,NA,Missing data,NA
SCCS1251,1,"Only mother and daughter know, no public announcement (original code 1)",only mother and daughter know
SCCS1251,2,"Family knowledge, recognition within family (original code 2)",Family knowledge
SCCS1251,3,(original code 2.5),(original code 2.5)
SCCS1251,4,Quiet segregation and/or recognition among women outside family (original code 3),Quiet segregation and/ or recognition among women outside
SCCS1251,5,(original code 3.5),(original code 3.5)
SCCS1251,6,Public ceremony (original code 4),public ceremony
SCCS1253,NA,Missing data,NA
SCCS1253,1,Absent or not recorded,Absent or not recorded
SCCS1253,2,"Present, no indication of severity","Present, no indication of severity"
SCCS1253,3,"Present and serious, widespread, or endemic","Present and serious, widespread"
SCCS1254,NA,Missing data,NA
SCCS1254,1,Absent or not recorded,Absent or not recorded
SCCS1254,2,"Present, no indication of severity","Present, no indication of severity"
SCCS1254,3,"Present and serious, widespread, or endemic","Present and serious, widespread"
SCCS1255,NA,Missing data,NA
SCCS1255,1,Absent or not recorded,Absent or not recorded
SCCS1255,2,"Present, no indication of severity","Present, no indication of severity"
SCCS1255,3,"Present and serious, widespread, or endemic","Present and serious, widespread"
SCCS1256,NA,Missing data,NA
SCCS1256,1,Absent or not recorded,Absent or not recorded
SCCS1256,2,"Present, no indication of severity","Present, no indication of severity"
SCCS1256,3,"Present and serious, widespread, or endemic","Present and serious, widespread"
SCCS1257,NA,Missing data,NA
SCCS1257,1,Absent or not recorded,Absent or not recorded
SCCS1257,2,"Present, no indication of severity","Present, no indication of severity"
SCCS1257,3,"Present and serious, widespread, or endemic","Present and serious, widespread"
SCCS1258,NA,Missing data,NA
SCCS1258,1,Absent or not recorded,Absent or not recorded
SCCS1258,2,"Present, no indication of severity","Present, no indication of severity"
SCCS1258,3,"Present and serious, widespread, or endemic","Present and serious, widespread"
SCCS1259,NA,Missing data,NA
SCCS1259,1,Absent or not recorded,Absent or not recorded
SCCS1259,2,"Present, no indication of severity","Present, no indication of severity"
SCCS1259,3,"Present and serious, widespread, or endemic","Present and serious, widespread"
SCCS1260,NA,Missing data,NA
SCCS1260,7,Sum of variables 1253-1259 is 7,Sum of variables 1253-1259 is 7
SCCS1260,8,Sum of variables 1253-1259 is 8,Sum of variables 1253-1259 is 8
SCCS1260,9,Sum of variables 1253-1259 is 9,Sum of variables 1253-1259 is 9
SCCS1260,10,Sum of variables 1253-1259 is 10,Sum of variables 1253-1259 is 10
SCCS1260,11,Sum of variables 1253-1259 is 11,Sum of variables 1253-1259 is 11
SCCS1260,12,Sum of variables 1253-1259 is 12,Sum of variables 1253-1259 is 12
SCCS1260,13,Sum of variables 1253-1259 is 13,Sum of variables 1253-1259 is 13
SCCS1260,14,Sum of variables 1253-1259 is 14,Sum of variables 1253-1259 is 14
SCCS1260,15,Sum of variables 1253-1259 is 15,Sum of variables 1253-1259 is 15
SCCS1260,16,Sum of variables 1253-1259 is 16,Sum of variables 1253-1259 is 16
SCCS1260,17,Sum of variables 1253-1259 is 17,Sum of variables 1253-1259 is 17
SCCS1260,18,Sum of variables 1253-1259 is 18,Sum of variables 1253-1259 is 18
SCCS1260,19,Sum of variables 1253-1259 is 19,Sum of variables 1253-1259 is 19
SCCS1260,20,Sum of variables 1253-1259 is 20,Sum of variables 1253-1259 is 20
SCCS1260,21,Sum of variables 1253-1259 is 21,Sum of variables 1253-1259 is 21
SCCS1261,NA,Missing data,NA
SCCS1261,1,Very Low,Very Low
SCCS1261,2,Low,low
SCCS1261,3,High,high
SCCS1261,4,Very High,Very High
SCCS1262,NA,Missing data,NA
SCCS1262,1,Low,Very Low
SCCS1262,2,Moderate,low
SCCS1262,3,High,high
SCCS1263,NA,Missing data,NA
SCCS1263,1,Very Low,Very Low
SCCS1263,2,Low,low
SCCS1263,3,Moderate,high
SCCS1263,4,High,Very High
SCCS1263,5,Very High,Very High
SCCS1264,NA,Missing data,NA
SCCS1264,0,Post-dates ethnographic present.,Post-dates ethnographic present
SCCS1264,1,Remote: more than 20 years prior to the focus date.,Remote:more than 20 years prior to the focus date
SCCS1264,2,Proximate: no more than 20 years prior to the focus date.,Proximate:no more than 20 years prior to the focus date
SCCS1265,NA,Missing data,NA
SCCS1265,1,Very Low,Very Low
SCCS1265,2,Low,low
SCCS1265,3,High,high
SCCS1265,4,Very High,Very High
SCCS1266,NA,Missing data,NA
SCCS1266,0,Post-dates ethnographic present.,Post-dates ethnographic present
SCCS1266,1,Very Remote: more than 200 years prior to the focus date.,Very Remote:more than 200 years prior to the focus date
SCCS1266,2,Remote: between 100 and 200 years prior to the focus date.,Remote:between 100 and 200 years prior to focus date
SCCS1266,3,Proximate: between 20 and 100 years prior to focus date.,Proximate:between 20 and 100 years prior to focus date
SCCS1266,4,Very Proximate: within 20 years of focus date.,Very Proximate: within 20 years of focus date
SCCS1267,NA,Missing data,NA
SCCS1267,1,Very Low,Very Low
SCCS1267,2,Low,low
SCCS1267,3,High,high
SCCS1267,4,Very High,Very High
SCCS1268,NA,Missing data,NA
SCCS1268,1,Low,Very Low
SCCS1268,2,Moderate,low
SCCS1268,3,High,high
SCCS1269,NA,Missing data,NA
SCCS1269,1,Low,Very Low
SCCS1269,2,Intermediate,low
SCCS1269,3,High,high
SCCS1270,NA,Missing data,NA
SCCS1270,0,Absent,Absent
SCCS1270,1,Low,Very Low
SCCS1270,2,Intermediate,low
SCCS1270,3,High,high
