"id","society_name","Reported_Lat","Reported_Lon","source","iso","longitude","latitude","AnnualMeanTemperature","AnnualTemperatureVariance","TemperatureConstancy","TemperatureContingency","TemperaturePredictability","AnnualMeanPrecipitation","AnnualPrecipitationVariance","PrecipitationConstancy","PrecipitationContingency","PrecipitationPredictability","MeanGrowingSeason_duration","NetPrimaryProductivity","BirdDiversity","MammalDiversity","AmphibianDiversity","PlantDiversity","Elevation","Slope"
"Id4","Dieri",-28,138,"EA","dif",138,-28,21.7438333333333,44.0044045454545,0.300398557975352,0.298332223417851,0.598730781393203,7.80816666666667,54.1276590909091,0.384765262092635,0.124829025171001,0.509594287263636,NA,22724468736,127.287558418249,19,5,553.533,60.5480537414551,NA
"Id5","Kariera",-21,118,"EA","vka",118,-21,26.5145,27.2200318181818,0.34971327796937,0.256857826879326,0.606571104848696,21.0851666666667,1444.58653787879,0.201472965939497,0.307741713814653,0.509214679754149,2,87050584064,139.369663721602,32,6.03783836972061,1183.56,200.970550537109,1.00068285478365
"Id2","Murngin",-12,136,"EA","duj",136,-12,27.0921666666667,3.43643787878788,0.508964755096989,0.185826992617219,0.694791747714208,113.239833333333,22335.2588136364,0.228258654508953,0.478239595226272,0.706498249735225,6,58905325568,147.218878307095,17.9097873442325,20,1423.83,20.2657260894775,NA
"Id10","Walbiri",-22,132,"EA","wbp",132,-22,22.7116666666667,34.4029878787879,0.317927026234493,0.254984592879543,0.572911619114036,21.6365,792.346671212121,0.335416725955509,0.197019504544403,0.532436230499912,NA,79459991552,129.83232644259,25.9303500997353,4,735.315,644.005859375,NA
"Id6","Wikmunkan",-14,142,"EA","wim",142,-14,26.1655,5.11542575757576,0.476210961198796,0.203702224623,0.679913185821796,100.902833333333,22116.9616106061,0.147075484644817,0.445053908537119,0.592129393181936,5,428687097856,188.16119443828,27.9877717380803,19,1911.46,65.9716644287109,NA
"Id9","Wongaibon",-32,146,"EA","wyb",146,-32,17.01,40.2870848484849,0.30558523614764,0.284261975743133,0.589847211890773,28.1066666666667,408.715875757576,0.37152978615496,0.042875098972546,0.414404885127506,5,161532805120,188.464825181774,20.3238886472257,10.9331296455019,899.253,307.103332519531,1.40011451700953
"Id12","Yir Yoront",-15,142,"EA","yiy",142,-15,26.4423333333333,6.70732727272727,0.453964628335594,0.20891840450705,0.662883032842644,96.0235,21922.3577984849,0.153051375776139,0.450693257184634,0.603744632960773,4,252220669952,181.471953538413,21.3252914139095,16.1604464076436,1878.82,38.7958335876465,NA
"Ie18","Kimam",-7,138,"EA",NA,138,-7,27.2385,0.48565303030303,0.671492429098042,0.105242748074502,0.776735177172544,263.793666666667,4624.29632424242,0.718012891796705,0.231838449511437,0.949851341308142,12,NA,NA,NA,NA,2515.37,1.06600654125214,NA
"Ie19","Marindamin",-8,139,"EA","mrz",139,-8,27.1506666666667,0.747257575757576,0.636584181283714,0.119603496656625,0.756187677940339,235.5375,10212.1345106061,0.654812047738129,0.197966995103004,0.852779042841133,12,70433710080,168.678488601142,31,3,2717.75,1,NA
"Ce1","Gheg",42,20,"EA","aln",20,42,8.10183333333333,62.6763742424242,0.254095668474749,0.293563866096912,0.547659534571661,82.2143333333333,2017.85496060606,0.521844095596332,0.0553613186799342,0.577205414276267,7,331604164608,141.352505534809,64.65771717035,10.1454076874471,2867.39,987.639709472656,12.2358156727711
"Ch9","Lithuanians",55,24,"EA","lit",24,55,6.45933333333333,79.5967818181818,0.235188348360524,0.273331335060578,0.508519683421102,49.6088333333333,915.42125,0.518160586051385,0.107227868032506,0.625388454083891,7,212034240512,186.310040974325,50.7700136581084,12,1247.78,105.264442443848,1.11027914754516
"Cg3","Irish",53,-9,"EA","gle",-9,53,9.18733333333333,14.3026303030303,0.394705725985534,0.237800114015196,0.63250584000073,95.2185,1652.31624393939,0.598333411431549,0.0530138475963876,0.651347259027937,9,309597700096,86.4571884866043,21,2,1111.29,71.7771987915039,2.79617343273595
"Cf2","Boers",-16,28,"EA","afr",28,-16,22.2503333333333,11.0841787878788,0.427613869592142,0.241768558080875,0.669382427673017,59.6458333333333,6942.05030757576,0.222894732801831,0.494039392777102,0.716934125578932,5,467727712256,375.365152410695,128.403553309405,36.9193785135793,1412.1,922.3427734375,1.61890910442954
"Cg1","Dutch",53,7,"EA","nld",7,53,8.895,37.3650696969697,0.302295266857111,0.253925427556505,0.556220694413616,59.2011666666667,942.949343939394,0.545587649060519,0.0433861466177849,0.588973795678304,7,223318163456,120.964943046862,38,11.838151315798,1395.03,17.8677768707275,NA
"Cg2","Icelanders",64,-20,"EA","isl",-20,64,3.02133333333333,23.8690878787879,0.346624653798737,0.224049754509416,0.570674408308152,71.4901666666667,1263.04583787879,0.564447974451053,0.0418083491545921,0.606256323605645,7,44733968384,42.8768537810177,3,NA,773.082,480.665130615234,2.81550718225989
"Cf1","New England",42,-73,"EA","eng",-73,42,7.47616666666667,99.326746969697,0.22620863986246,0.320060530389879,0.546269170252339,99.3563333333333,1989.72508484849,0.595747521722981,0.0218108006834012,0.617558322406382,7,400310632448,142.888560111954,46.6782590362878,20,1619.44,97.8269424438477,3.91581564215271
"Cf3","Tristan da Cunha",-37,-12,"EA","eng",-12,-37,13.4166666666667,4.13969696969697,0.648250593838016,0.351749406161984,1,133.25,630.204545454545,0.755032810837212,0.244967189162788,1,NA,NA,21.3013129885417,NA,NA,NA,NA,15.7051790749196
"Ce7","Greeks",39,23,"EA","ell",23,39,15.047,53.2826181818182,0.278117755629977,0.294396709223309,0.572514464853286,56.2781666666667,2661.28758030303,0.327216900877013,0.211968552384376,0.539185453261389,7,367848751104,116.939884593467,12.5194060391475,11,2711.11,246.3720703125,8.83575422362165
"Ef2","Bengali",23,88,"EA","ben",88,23,26.1861666666667,19.8306924242424,0.405857018980379,0.285126512106299,0.690983531086678,111.111833333333,16704.9823984849,0.234910479164631,0.3517384271843,0.586648906348931,6,286971035648,183.900912994936,50.6403771256751,19,2042.74,11.5236110687256,NA
"Ef5","Bhil",22,74,"EA","bhb",74,22,25.9883333333333,17.3352181818182,0.397953803588714,0.274006218116306,0.67196002170502,71.2803333333333,16518.939169697,0.180623713988035,0.42626172826906,0.606885442257096,4,172858359808,220.669514397566,64.6596735927102,7,1038.35,366.941101074219,1.72297964069419
"Ei10","Chakma",23,92,"EA","ccp",92,23,24.6926666666667,10.5594909090909,0.493734256449954,0.229086294023899,0.722820550473853,213.704166666667,45856.74495,0.246535691708409,0.363819465707591,0.610355157416,7,531938279424,197.86584419771,59.8029402436494,16,2629.04,80.6624984741211,1.41114438426233
"Ee5","Dard",35,73,"EA","scl",73,35,6.89166666666667,62.7444696969697,0.269188145592673,0.322531614520943,0.591719760113616,46.7603333333333,976.801215151515,0.43316684785569,0.125932355845036,0.559099203700726,8,297368223744,196.111641053469,48.465844739674,5,1621.46,2546.76879882812,26.1782237347926
"Ef9","Gujarati",20,77,"EA","guj",77,20,26.2928333333333,18.0164893939394,0.372375673794848,0.274813977613057,0.647189651407905,66.849,9857.62731818182,0.175422102997663,0.291835054977031,0.467257157974694,4,167868137472,183,60.9780970063409,14,959.645,464.410278320312,1.04572332413247
"Ef8","Kashmir",34,75,"EA","kas",75,34,3.66816666666667,62.8262257575758,0.268810427998917,0.328092482391265,0.596902910390182,40.9393333333333,889.035754545455,0.404594920490539,0.117078779015206,0.521673699505745,6,372166459392,215.927096041842,46.3464424080542,9,1575.28,2384.3388671875,3.37000235935944
"Ea4","Kohistani",35,73,"EA","mvy",73,35,6.89166666666667,62.7444696969697,0.269188145592673,0.322531614520943,0.591719760113616,46.7603333333333,976.801215151515,0.43316684785569,0.125932355845036,0.559099203700726,8,297368223744,196.111641053469,48.465844739674,5,1621.46,2546.76879882812,26.1782237347926
"Ea5","Nuri",36,71,"EA",NA,71,36,1.3385,76.1835712121212,0.256544825398264,0.323469610249864,0.580014435648127,41.1333333333333,1255.52446969697,0.402598795091532,0.15899601835876,0.561594813450292,4,43363278848,157.489296484576,43.2541825446341,1,1646.72,4050.32983398438,30.4622457547223
"Ef7","Pahari",30,78,"EA","bfz",78,30,19.389,38.1336242424242,0.331645788113404,0.294884180613203,0.626529968726607,87.364,14646.4029848485,0.238344364414903,0.271551800064213,0.509896164479116,4,384795377664,208.240200085728,72.3991266439822,10,1347.03,360.643890380859,1.05633807182312
"Ea13","Punjabi",32,73,"EA",NA,73,32,24.4241666666667,65.3474378787879,0.291979163584669,0.31333987207195,0.605319035656618,40.4985,3288.79013787879,0.28745476370002,0.213103858919518,0.500558622619538,2,194787196928,130.493437451204,36.432188706887,6,1024.28,183.610549926758,1.12167529642656
"Ea1","Sindhi",25,68,"EA","snd",68,25,26.6443333333333,34.2100575757576,0.342437295727029,0.294084573154588,0.636521868881617,12.7373333333333,807.993627272727,0.31729907871615,0.415280750923908,0.732579829640059,1,102927466496,144.055955697608,46.0625506748958,4,617.752,7.46472215652466,1.69399876000333
"Eh6","Sinhalese",7,80,"EA","sin",80,7,26.2848333333333,0.792843939393939,0.629297524962065,0.143352189329678,0.772649714291743,174.255333333333,17479.6369818182,0.421958601341569,0.138650759123476,0.560609360465045,12,669413212160,182.505110965843,56.1304785462251,17,2403.91,222.838333129883,NA
"Ef11","Uttar Pradesh",26,83,"EA",NA,83,26,25.5591666666667,35.2329106060606,0.341402435682934,0.314274003861075,0.655676439544008,92.7838333333333,19964.8982348485,0.227702178707233,0.354236299166328,0.581938477873561,4,195336519680,198.510470096942,43,12,1535.84,63.5627784729004,NA
"Eh4","Vedda",8,81,"EA","ved",81,8,27.6115,2.35030757575758,0.554646427857394,0.188918088933523,0.743564516790917,136.7475,23308.5795136364,0.265214259296699,0.178010397900883,0.443224657197582,10,653008437248,190.099271767691,55.0477438572273,10.7410804521383,2209.06,97.1522216796875,2.41389590370634
"Ci10","Armenians",40,45,"EA","hye",45,40,3.94266666666667,110.337548484848,0.211694174647376,0.332559419948252,0.544253594595628,40.7821666666667,775.917701515152,0.487779846990153,0.142460725666877,0.630240572657029,4,235777392640,162.925031858487,68.5004847977769,4,1722.6,1868.15747070312,8.34280837442416
"Ea11","Afghans",33,68,"EA","pbu",68,33,11.273,85.4388272727273,0.252478552076375,0.325552272335725,0.5780308244121,29.3556666666667,603.554221212121,0.430057897646996,0.282351765436219,0.712409663083215,2,41290657792,105.514024574933,37.3347892413088,2,1112.15,2084.81640625,7.36226569234176
"Ea8","Bakhtiari",33,48,"EA",NA,48,33,13.5795,81.8241075757576,0.266205966392769,0.354927771802429,0.621133738195198,41.452,1086.78809393939,0.484284495118617,0.33582289302355,0.820107388142167,6,78169751552,80.6568651220017,42.7659245981301,4,975.754,681.748596191406,8.59299540738094
"Ea6","Basseri",30,34,"EA","pes",34,30,19.8058333333333,35.3056560606061,0.325745351687461,0.260877782347568,0.586623134035029,4.142,10.3688909090909,0.444564221802076,0.266489327832294,0.71105354963437,NA,30714331136,19.9226328419669,33.7336823855634,2,992.476,630.581665039062,1.19414873915763
"Ea3","Hazara",35,66,"EA","haz",66,35,4.3515,87.2943257575758,0.240949295766803,0.321305317974753,0.562254613741556,30.014,973.910209090909,0.350730588873656,0.438848128727959,0.789578717601615,1,42313113600,108.924409476711,35.1135411892275,NA,1082.99,3164.88159179688,13.3177734327972
"Ea9","Iranians",36,52,"EA",NA,52,36,14.2591666666667,98.6922803030303,0.237311295949506,0.352850471114625,0.590161767064131,18.3246666666667,167.674260606061,0.43888987535063,0.190046333373491,0.628936208724122,2,77226491904,139.311960160799,50.797757256181,2.43025242972909,1032.45,2560.13232421875,21.6357495500831
"Ci11","Kurd",32,44,"EA","ckb",44,32,23.0176666666667,79.6341545454545,0.271002691249479,0.3471293200203,0.618132011269779,8.24416666666667,64.6822621212121,0.400218786011898,0.496729725874613,0.896948511886511,NA,17298040832,21.1601676966474,24.3423653248196,NA,854.203,60.4116668701172,1.02562338733546
"Ea10","Marri",30,69,"EA",NA,69,30,19.0478333333333,69.0687015151515,0.290257002660075,0.316562885692591,0.606819888352666,21.973,313.984481818182,0.422442426709194,0.313751114500011,0.736193541209205,3,46072270848,96.8407917589594,23.6364542661215,3,962.946,1120.17419433594,5.3046196947427
"Ci6","Osset",43,44,"EA","oss",44,43,9.60966666666667,94.2485090909091,0.229499913852185,0.311276602363356,0.540776516215541,56.0991666666667,1227.13217121212,0.505954785170783,0.115675132703659,0.621629917874442,4,217901072384,182.890545948346,61.4000418552012,4,2156.28,2308.25439453125,16.1365550438284
"Ea2","Pathan",35,72,"EA","pbu",72,35,8.0265,64.7229712121212,0.270430846281947,0.325802771501286,0.596233617783234,51.021,1565.89728787879,0.408700970156725,0.126536239492009,0.535237209648734,8,314180042752,178.352355717383,46.6968551290387,4,1378.76,1262.57421875,20.0477514218603
"Cf4","Brazilians",-43,-47,"EA","por",-47,-43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Se7","Camba",-18,-63,"EA","xba",-63,-18,23.8575,6.50679545454545,0.464164812589953,0.169937152564046,0.634101965154,79.7081666666667,2376.09312878788,0.489837125640718,0.274310720679549,0.764147846320268,7,677361745920,359.04978117038,122.974523445377,25.7554656233967,1935.34,309.359710693359,1.02847129596373
"Sc18","Djuka",5,-54,"EA","djk",-54,5,25.982,0.404881818181818,0.673381219552655,0.122351252711081,0.795732472263736,211.836,22817.4766454545,0.43677515438785,0.187898752881383,0.624673907269234,12,1078300770304,509.026577214453,182.713503416657,84.2273019407527,4087.86,87.9225006103516,1.461007938667
"Cf5","French Canadians",47,-72,"EA","fra",-72,47,1.69133333333333,148.786381818182,0.201849680774171,0.339799927413477,0.541649608187647,90.6836666666667,1333.4339,0.651162045401559,0.0404339867863658,0.691596032187924,5,288532037632,145.897312481321,42.1026875186785,12,1329.06,142.448608398438,2.86960762422255
"Sb9","Haitians",18,-72,"EA","hat",-72,18,23.2345,1.73163787878788,0.576255741901732,0.185343681711839,0.761599423613571,147.890333333333,12267.9763090909,0.424229084147364,0.157063117121893,0.581292201269257,9,NA,NA,NA,NA,3213.11,150.064193725586,NA
"Ce5","Neapolitians",41,13,"EA","nap",13,41,15.3936666666667,39.064296969697,0.305382199617723,0.278554041562356,0.583936241180079,65.1528333333333,2480.77530151515,0.39240005175637,0.13742235272708,0.52982240448345,7,NA,NA,NA,NA,NA,NA,NA
"Ce2","Portuguese",42,-7,"EA","por",-7,42,9.27233333333333,32.4802424242424,0.322009990090441,0.280356132183793,0.602366122274233,70.7301666666667,3085.55232878788,0.415417600533305,0.0967782909751149,0.51219589150842,6,356353736704,117.709283459779,55.3834307923041,11,1706.74,755.691101074219,7.05364731793226
"Ce3","Romans",42,12,"EA","lat",12,42,14.4033333333333,47.4272878787879,0.286084898489615,0.292083404804774,0.578168303294389,63.2498333333333,2201.73281363636,0.408492976728549,0.0973454255123599,0.505838402240909,9,457883156480,98.1024719220418,53.8772257016629,NA,2592.7,42.5866661071777,3.14463155677714
"Sc6","Saramacca",4,-56,"EA","srm",-56,4,25.372,0.379681818181818,0.681793506765851,0.116960040945908,0.798753547711759,225.429833333333,22550.1476045455,0.445610975623195,0.21212830770875,0.657739283331944,11,1089448443904,456.409543075197,191,85,3987.35,185.105834960938,4.56585233056573
"Ce6","Spaniards",37,-6,"EA","spa",-6,37,17.7318333333333,35.7643196969697,0.318628008893503,0.29226391855535,0.610891927448853,41.1978333333333,2095.74615,0.227361268257268,0.190757923502378,0.418119191759645,7,248744673280,153.731317579299,39.5137448693792,9.90464657022373,2042.99,182.613891601562,1.00409213327119
"Cg5","Walloons",50,5,"EA","wln",5,50,9.0365,37.6396833333333,0.296509266161755,0.245467579344752,0.541976845506507,69.5003333333333,1128.28284242424,0.556027022636397,0.0302150208480449,0.586242043484442,7,341503180800,123.330618520116,52.7343838515208,13.9525558397353,1548.12,333.975555419922,2.7044202962105
"Ch5","Bulgarians",43,24,"EA","bul",24,43,11.1621666666667,82.278843939394,0.238496295275501,0.299258594785498,0.537754890060999,42.7786666666667,563.897745454546,0.512946030760636,0.0767551165862271,0.589701147346864,7,395139547136,134.023004365199,69.9725369773106,11,2722,901.254150390625,6.91050634075728
"Ch6","Byelorussians",55,28,"EA","bel",28,55,5.06133333333333,91.8581181818182,0.22699763800759,0.277429836039833,0.504427474047423,52.9958333333333,832.37858030303,0.556408330239976,0.0861871247154118,0.642595454955387,7,176003956736,191.087711901073,52.9435806256218,10,1144.16,175.520553588867,1
"Ch3","Czechs",50,16,"EA","ces",16,50,6.98233333333333,59.9451575757576,0.264264873456093,0.270334657092916,0.534599530549009,67.5563333333333,990.440239393939,0.578841227708013,0.0588152125498635,0.637656440257876,7,269505740800,142.950648769053,55.7343838515208,16,1898.31,504.933044433594,1.50498999437406
"Ch2","Hutsul",49,24,"EA","ukr",24,49,8.00233333333333,79.1588,0.241247954581332,0.268173891470209,0.509421846051541,56.2671666666667,1228.00540757576,0.496725199426186,0.103287887284189,0.600013086710375,7,288262422528,174.678951415225,61.821415782081,9.18016242430488,2060.77,643.17529296875,4.12555323583229
"Ch11","Russians",53,41,"EA","rus",41,53,4.72866666666667,142.249872727273,0.195189074529773,0.295463032703776,0.490652107233549,41.7071666666667,528.940453030303,0.501440639379653,0.0600037535098611,0.561444392889515,6,170019012608,173.097544507376,62.3830582401517,11,1316.62,158.037216186523,1
"Ch1","Serbs",44,20,"EA","srp",20,44,10.3253333333333,72.6750757575758,0.242747603605132,0.274386482431753,0.517134086036885,62.5408333333333,1121.75441363636,0.514808743589584,0.04269243872121,0.557501182310794,7,395081121792,118.543091123209,59,12,2716.05,594.936950683594,7.19577952225001
"Ch7","Ukranians",48,36,"EA","ukr",36,48,8.33566666666667,110.651609090909,0.213973938105366,0.294098259359436,0.508072197464802,37.4296666666667,473.982927272727,0.49123012774884,0.0583651852308659,0.549595312979706,5,208349102080,163.237119031574,40.5867730959901,4,1849.54,135.240829467773,1.02915093961817
"Ci12","Abkhaz",43,41,"EA","abk",41,43,3.35283333333333,79.2959378787879,0.24634289359155,0.305832241229869,0.552175134821419,88.213,1743.23442727273,0.557547277901283,0.030252310736639,0.587799588637922,11,459966939136,NA,58.3998325791951,NA,2602.23,212.862365722656,7.68798474914484
"Ci4","Cherkess",44,42,"EA","kbd",42,44,8.07466666666667,90.8521848484849,0.232249571311986,0.295062629908156,0.527312201220142,56.5765,925.133710606061,0.548861295916632,0.0903688546036843,0.639230150520316,5,315150368768,178.622070095701,58.3224723509719,5,2636.06,1700.80224609375,5.94069034694747
"Ci7","Chechen",43,46,"EA","che",46,43,10.2086666666667,103.6776,0.224044277999848,0.31587070841411,0.539914986413958,40.1586666666667,644.387006060606,0.49778874823413,0.127723683034809,0.625512431268939,5,277083914240,177.985101204978,54.6113472890165,4,1731.05,1636.67053222656,5.3037017767886
"Ci8","Georgians",42,45,"EA","kat",45,42,4.03616666666667,104.212143939394,0.225872719480291,0.329084117013794,0.554956836494085,76.9981666666667,2898.62063181818,0.470450678657175,0.134549026549145,0.60499970520632,7,341007433728,179.766999020272,60.5104952613873,7.6388692411772,2147.51,883.472473144531,9.22688154909513
"Ie23","Muju",-6,141,"EA",NA,141,-6,26.9885,0.500504545454545,0.680148480649678,0.117487250392564,0.797635731042242,341.8795,12739.1326863636,0.694084642688808,0.113781908272089,0.807866550960897,12,979287539712,189.786677543783,38.430480647441,13.9413094412424,3068.53,44.603889465332,NA
"Ci9","Svan",43,43,"EA","sva",43,43,-1.68566666666667,112.389693939394,0.219403378426588,0.320815448833046,0.540218827259634,80.3315,2052.94053484849,0.526005469573716,0.084842785858545,0.610848255432261,5,253542580224,183.001799248267,58.9394473601514,5.82963333467599,2427.77,2081.85278320312,26.0255457293671
"Ie25","Mafulu",-8,147,"EA","fuy",147,-8,19.4393333333333,1.18241212121212,0.595501690759208,0.12884053285707,0.724342223616278,219.537,20711.8961454545,0.450002271536453,0.131193592486876,0.581195864023329,12,339487883264,270.357681658429,78.9449677115671,18.3016355558838,3808.09,2006.27807617188,14.1279268655731
"Ch8","Hungarian",47,20,"EA","hun",20,47,10.3286666666667,75.3729272727273,0.248114889544256,0.275741112125754,0.52385600167001,41.344,518.121863636364,0.520579514069228,0.0790226741277102,0.599602188196938,6,270357610496,131.073918705409,61.0555389609754,12,2248.83,85.0580520629883,1.0238956735459
"Cg4","Lapps",68,22,"EA",NA,22,68,-2.58883333333333,107.833186363636,0.199441462706223,0.294640537751534,0.494082000457757,32.7265,503.40491969697,0.533545491120663,0.120193919825996,0.653739410946658,5,69940527104,97.7013172062233,24,3,447.167,321.058319091797,1.75664271796943
"Ec11","Selkup",59,90,"EA","sel",90,59,-2.47966666666667,236.83076969697,0.161138685749465,0.326386461860659,0.487525147610125,41.9468333333333,508.855783333333,0.595465925835224,0.178626286322276,0.774092212157501,5,144098787328,145.63057383115,43,4,954.955,161.356948852539,1.16192182133731
"Ec4","Yurak",68,75,"EA","yrk",75,68,-7.182,178.967739393939,0.182570738871019,0.311936113025782,0.494506851896801,33.0261666666667,204.299140909091,0.68879410684761,0.179364025795234,0.868158132642844,4,36383145984,35.5479245580615,16.4192595859504,NA,465.93,32.5875015258789,1.06935413538212
"Ec10","Ob Ostyak",62,74,"EA","kca",74,62,-3.7035,208.568874242424,0.158493545163286,0.311763818003732,0.470257363167018,42.5031666666667,664.71015,0.564100299262425,0.174798116066936,0.73889841532936,5,72531009536,126.696646203545,28.9071845854761,4,747.507,52.2066650390625,1
"Ec9","Goldi",47,132,"EA","gld",132,47,2.33466666666667,251.551333333333,0.198082027261811,0.364278337784679,0.56236036504649,46.222,2495.87445454545,0.361444597498143,0.359472984666052,0.720917582164195,5,196986535936,185.896921659691,54.1465487214613,9,1056.25,60.5677795410156,2.94293672025314
"Ed3","Manchu",45,126,"EA","mnc",126,45,3.58633333333333,239.361793939394,0.201974644363126,0.358227834567311,0.560202478930437,43.7601666666667,3105.04535606061,0.304170701150411,0.427935811181899,0.73210651233231,7,196655104000,152.337738993396,43,8,1390.74,176.403335571289,1.18781934725588
"Eb6","Buryat",52,107,"EA","bxr",107,52,-3.33,264.017739393939,0.18890060350955,0.348766532972146,0.537667136481696,31.6071666666667,1287.30371060606,0.396626216910377,0.338288974830742,0.73491519174112,5,210935906304,197.40547381538,55.288111420155,4.81307444344712,944.755,772.909423828125,2.65588173704829
"Ie26","Ngarawapum",-6,146,"EA","adz",146,-6,24.4256666666667,0.611184848484848,0.650764211267052,0.102116520943368,0.75288073221042,170.113333333333,10151.5459787879,0.491195723712467,0.192606727149386,0.683802450861853,12,874067197952,291.891393362346,77.0913258902621,19.445857059485,3711.43,963.041381835938,10.367248193709
"Eb4","Dagur",49,125,"EA","dta",125,49,-0.670666666666667,291.200218181818,0.186517494043307,0.358919787313013,0.545437281356321,36.837,2283.2495,0.273921854450556,0.488371401869123,0.762293256319679,5,210810142720,170.044326502276,48.6132583441598,7,1040.75,281.890838623047,2.16039583329961
"Ci1","Kalmyk",46,46,"EA","xal",46,46,9.69416666666667,137.710486363636,0.207215873900412,0.307907297763297,0.515123171663708,18.5493333333333,72.5755272727273,0.599855407389781,0.0744149968224471,0.674270404212229,NA,50465910784,136.431355298854,35.4475445461184,3.28668615701354,1095.8,-16.3394451141357,NA
"Ie33","Soromadja",-2,138,"EA",NA,138,-2,26.5376666666667,0.112572727272727,0.806337704062847,0.0596537328543342,0.865991436917181,224.323333333333,1649.18356969697,0.833158129726349,0.070988998351177,0.904147128077526,12,971649646592,200.228698184499,39,13,2932.08,239.983337402344,1.37040284498301
"Ea7","Moghol",34,63,"EA","mhj",63,34,9.02083333333333,86.2483075757576,0.245789689020797,0.314596880243656,0.560386569264453,21.8321666666667,607.898537878788,0.412794431787998,0.393306846629956,0.806101278417954,1,46820347904,114.258688217447,35.9914823488388,1.62527241538351,1057.28,2479.12866210938,10.1758404896317
"Eb2","Monguor",39,100,"EA","mjg",100,39,7.346,130.926818181818,0.292582314854938,0.392398009907214,0.684980324762152,11.5778333333333,170.737171212121,0.389537571985509,0.569332018259585,0.958869590245095,5,83982934016,105.318559698101,44.9420459083452,2,857.332,2155.6123046875,7.46017207168229
"Eb1","Kazak",48,70,"EA","kaz",70,48,4.02883333333333,216.21391969697,0.185354519951823,0.324474946342862,0.509829466294685,15.3171666666667,29.4944560606061,0.664794856234383,0.0561590351425,0.720953891376883,1,49778253824,123.108307880565,30,NA,1268.9,439.119995117188,1
"Ci3","Kumyk",42,48,"EA","kum",48,42,12.5261666666667,91.3566712121212,0.236271860808321,0.322273134256281,0.558544995064602,29.5166666666667,319.704181818182,0.503948893874983,0.0658948192654497,0.569843713140432,5,262622363648,183.797138003175,47.7452148851044,5.92828044853297,NA,410.329162597656,11.1268530382975
"Ie5","Keraki",-9,142,"EA",NA,142,-9,26.9123333333333,1.19610909090909,0.595425320161527,0.153615543802702,0.74904086396423,143.2435,17564.767719697,0.341420085195879,0.249114003592928,0.590534088788807,9,656083517440,212.283126837752,47,15.0240268633185,2666.41,1.12540197372437,NA
"Eb5","Turkmen",38,62,"EA","tuk",62,38,15.6366666666667,101.686827272727,0.225979664081341,0.304017439436525,0.529997103517866,10.6108333333333,118.435353030303,0.326576274679333,0.39078463022796,0.717360904907293,1,91953094656,133.27729786564,43.3646533400301,NA,823.662,213.044998168945,NA
"Ig1","Siuai",-6,155,"EA","siw",155,-6,25.7618333333333,0.250304545454545,0.728834273138774,0.118328915881796,0.847163189020571,299.632666666667,5935.39036060606,0.747914886341824,0.0377948471365201,0.785709733478344,12,554348642304,NA,26.742582876508,NA,3971.79,373.01025390625,4.23852671690111
"Ec2","Yakut",65,125,"EA","sah",125,65,-11.8843333333333,499.525084848485,0.153884193090101,0.361022379922829,0.514906573012931,22.4418333333333,220.136007575758,0.592153802883783,0.260199070350081,0.852352873233865,5,9470558208,100.885166073781,25,2,664.398,51.6016654968262,1.19358321779143
"Ed5","Japanese",35,136,"EA","jpn",136,35,12.3738333333333,78.2681318181818,0.2835144924485,0.342974606518639,0.626489098967139,140.8765,6413.31293787879,0.560759233419157,0.0735949063939035,0.63435413981306,8,325660999680,102.006058968386,31.3439177737566,14.3704507569499,1709.03,307.623596191406,6.95200399618258
"Ed7","Okinawans",26,128,"EA",NA,128,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.90734718125366
"Ec3","Chukchee",66,177,"EA","ckt",177,66,-10.9716666666667,177.543484848485,0.225930640675917,0.337662418705779,0.563593059381696,24.67,163.556963636364,0.604631109570255,0.141693647681055,0.746324757251311,4,54579470336,55.9373218039239,NA,NA,NA,56.9086112976074,4.18379049514977
"Ec5","Koryak",62,164,"EA","kpy",164,62,-6.1805,170.542710606061,0.205082821120795,0.346811348181927,0.551894169302722,31.6865,237.418237878788,0.611576006895867,0.143431982120104,0.755007989015971,4,13444771840,NA,20.6845984341968,NA,NA,257.918975830078,NA
"Ed4","Miao",26,107,"EA","hea",107,26,15.1401666666667,47.9115166666667,0.306101259469364,0.312985470482388,0.619086729951752,98.4246666666667,7143.77313939394,0.385266695645607,0.257113629601295,0.642380325246902,12,345527189504,243.915410704161,92.9587244034588,16.1931774476307,3127.86,954.667785644531,3.85931328471311
"Na9","Aleut",54,-167,"EA","ale",-167,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,65501462528,NA,3,NA,NA,405.713012695312,11.5555553436279
"Na11","Sivokakmeit",63,-170,"EA","ess",-170,63,-4.09883333333333,82.3646863636364,0.260810547558734,0.291783053236889,0.552593600795623,44.8165,339.051198484848,0.620920992928559,0.262168938998113,0.883089931926672,NA,NA,22,7,NA,NA,55.360294342041,NA
